,KOD,NAME
15509,521132,"М2-ТКАНИ Х/Б СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА С ДОБАВЛЕНИЕМ ХИМИЧЕСКИХ  ВОЛОКОН, ОКРАШЕННЫЕ, 3- ИЛИ 4-НИТНОГО САРЖЕВОГО ПЕРЕПЛЕТЕНИЯ, ВКЛЮЧАЯ ОБРАТНУЮ САРЖУ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М"
15512,521139,"М2-ПРОЧИЕ ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА, С ДОБАВЛЕНИЕМ В  ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО ХИМИЧЕСКИХ ВОЛОКОН, ОКРАШЕННЫЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15515,521141,"М2-ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА С ДОБАВЛЕНИЕМ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО ХИМИЧЕСКИХ ВОЛОКОН, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ, ПОЛОТНЯНОГО ПЕРЕПЛЕТЕНИЯ, С ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15518,521142,"М2-ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА С ДОБАВЛЕНИЕМ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО ХИМИЧЕСКИХ ВОЛОКОН, ИЗ ПРЯЖИ РАЗЛИЧНЫХ  ЦВЕТОВ, ДЕНИМ, ИЛИ ДЖИНС.Т. С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15521,521143,"М2-ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА С ДОБАВЛЕНИЕМ ХИМ.  ВОЛОКОН, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ, 3- ИЛИ 4-НИТНОГО САРЖЕВОГО  ПЕРЕПЛЕТЕНИЯ, ВКЛЮЧАЯ ОБРАТНУЮ САРЖУ, С ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15524,521149,"М2-ТКАНИ ПРОЧИЕ Х/Б, СОДЕРЖАЩИЕ МЕНЕЕ 85 МАС.% ХЛОПКОВЫХ ВОЛОКОН, СМЕШАННЫЕ  В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО С ХИМИЧ. ВОЛОКНАМИ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ"
15529,521151,"М2-ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА С ДОБАВЛЕНИЕМ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО ХИМИЧЕСКИХ ВОЛОКОН, НАПЕЧАТАННЫЕ, ПОЛОТНЯНОГО ПЕРЕПЛЕТЕНИЯ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15532,521152,"М2-ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА, С ДОБАВЛЕНИЕМ ХИМ.  ВОЛОКОН, НАПЕЧАТАННЫЕ, 3- ИЛИ 4-НИТНОГО САРЖЕВОГО ПЕРЕПЛЕТЕНИЯ, ВКЛЮЧАЯ  ОБРАТНУЮ САРЖУ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15535,521159,"М2-ПРОЧИЕ ТКАНИ Х/Б, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ХЛОПКА, С ДОБАВЛЕНИЕМ В  ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО ХИМИЧЕСКИХ ВОЛОКОН, НАПЕЧАТАННЫЕ, С  ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15539,521211,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2, НЕОТБЕЛЕННЫЕ"
15544,521212,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2, ОТБЕЛЕННЫЕ"
15549,521213,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2, ОКРАШЕННЫЕ"
15554,521214,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ"
15559,521215,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2, НАПЕЧАТАННЫЕ"
15564,521221,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2, НЕОТБЕЛЕННЫЕ"
15569,521222,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2,ОТБЕЛЕННЫЕ"
15574,521223,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2, ОКРАШЕННЫЕ"
15579,521224,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ"
15584,521225,"М2-ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2, НАПЕЧАТАННЫЕ"
15591,530110,"ЛЕН-СЫРЕЦ ИЛИ ЛЕН-МОЧЕНЕЦ ОБРАБОТАННЫЕ, НО НЕ ПОДВЕРГНУТЫЕ ПРЯДЕНИЮ"
15594,530121,"ЛЕН МЯТЫЙ, ТРЕПАНЫЙ, НЕПРЯДЕНЫЙ"
15597,530129,"ПРОЧИЙ ЛЕН, ЧЕСАНЫЙ ИЛИ ОБРАБОТАННЫЙ КАКИМ-ЛИБО ДРУГИМ СПОСОБОМ, ЗА  ИСКЛЮЧЕНИЕМ МЯТОГО ИЛИ ТРЕПАНОГО, НЕПРЯДЕНЫЙ"
15600,530130,ОЧЕСЫ И ОТХОДЫ ЛЬНА
15604,530210,"ПЕНЬКА СЫРАЯ ИЛИ ПЕНЬКА МОЧЕНАЯ ОБРАБОТАННЫЕ, НО НЕ ПОДВЕРГНУТЫЕ ПРЯДЕНИЮ"
15607,530290,"ПРОЧЕЕ ВОЛОКНО ПЕНЬКОВОЕ, ОБРАБОТАННОЕ ИЛИ НЕТ, НО НЕПРЯДЕНОЕ, ОЧЕСЫ И  ПРОЧИЕ ОТХОДЫ ПЕНЬКИ (ВКЛЮЧАЯ ПРЯДИЛЬНЫЕ ОТХОДЫ И РАЗРЫХЛЕННОЕ  СЫРЬЕ)"
15611,530310,"ВОЛОКНО ДЖУТОВОЕ И ЛУБЯНЫЕ ТЕКСТИЛЬНЫЕ ВОЛОКНА, СЫРЫЕ ИЛИ ПОСЛЕ  МОЧКИ,НЕПРЯДЕНЫЕ, НЕОБРАБОТАННЫЕ ИЛИ ОБРАБОТАННЫЕ"
15614,530390,"ПРОЧИЕ ОЧЕСЫ И ОТХОДЫ (ВКЛЮЧАЯ ПРЯДИЛЬНЫЕ ОТХОДЫ ИЛИ РАЗРЫХЛЕННОЕ СЫРЬЕ) ИЗ ВОЛОКНА ДЖУТОВОГО И ЛУБЯНОГО ТЕКСТИЛЬНОГО ВОЛОКНА (КРОМЕ ЛЬНА, ПЕНЬКИ  И ВОЛОКНА РАМИ),НЕОБРАБОТАН., ОБРАБОТАН., НЕ ПРЯДЕНЫЕ"
15618,530500,"ВОЛОКНО ОРЕХА КОКОСОВОГО,АБАКИ,РАМИ И ДРУГИЕ РАСТИТЕЛЬНЫЕ ТЕКСТИЛЬНЫЕ    ВОЛОКНА"
15622,530610,"ПРЯЖА ЛЬНЯНАЯ, ОДНОНИТОЧНАЯ"
15631,530620,"ПРЯЖА ЛЬНЯНАЯ, МНОГОКРУТОЧНАЯ (КРУЧЕНАЯ) ИЛИ ОДНОКРУТОЧНАЯ"
15637,530710,ПРЯЖА ИЗ ДЖУТОВЫХ ВОЛОКОН ИЛИ ДРУГИХ ТЕКСТИЛЬНЫХ ЛУБЯНЫХ ВОЛОКОН ТОВАРНОЙ ПОЗИЦИИ 5303: ОДНОНИТОЧНАЯ
15640,530720,"ПРЯЖА ИЗ ДЖУТА ИЛИ ДРУГИХ ЛУБЯНЫХ ТЕКСТИЛЬНЫХ ВОЛОКОН, КЛАССИФИЦИРУЕМЫХ  В ТОВ. ПОЗИЦИИ 5303, МНОГОКРУТОЧНАЯ ИЛИ ОДНОКРУТОЧНАЯ"
15644,530810,ПРЯЖА ИЗ ВОЛОКОН ОРЕХА КОКОСОВОГО
15647,530820,ПРЯЖА ПЕНЬКОВАЯ
15652,530890,ПРОЧАЯ ПРЯЖА ИЗ ДРУГИХ РАСТИТЕЛЬНЫХ ТЕКСТИЛЬНЫХ ВОЛОКОН
15662,530911,"М2-ТКАНИ ЛЬНЯНЫЕ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ЛЬНЯНЫХ ВОЛОКОН, НЕОТБЕЛЕННЫЕ ИЛИ ОТБЕЛЕННЫЕ"
15667,530919,"М2-ПРОЧИЕ ТКАНИ ЛЬНЯНЫЕ, СОДЕРЖАЩИЕ ПО МАССЕ 85% И БОЛЕЕ ЛЬНА"
15670,530921,"М2-ТКАНИ ЛЬНЯНЫЕ, СОДЕРЖАЩИЕ МЕНЕЕ 85 МАС.%  ЛЬНЯНЫХ ВОЛОКОН: НЕОТБЕЛЕННЫЕ ИЛИ ОТБЕЛЕННЫЕ"
15673,530929,"М2-ПРОЧИЕ ТКАНИ ЛЬНЯНЫЕ, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% ЛЬНА"
15677,531010,"М2-ТКАНИ ИЗ ДЖУТОВЫХ ВОЛОКОН ИЛИ ДРУГИХ ЛУБЯНЫХ ТЕКСТИЛЬНЫХ ВОЛОКОН ТОВАРНОЙ ПОЗИЦИИ 5303, НЕОТБЕЛЕННЫЕ"
15682,531090,"М2-ПРОЧИЕ ТКАНИ ИЗ ДЖУТА ИЛИ ДРУГИХ ЛУБЯНЫХ ТЕКСТИЛЬНЫХ ВОЛОКОН,  КЛАССИФИЦИРУЕМЫХ В ТОВАРНОЙ ПОЗИЦИИ 5303, КРОМЕ НЕОТБЕЛЕННЫХ"
15686,531100,М2-ТКАНИ ИЗ ПРОЧИХ РАСТИТЕЛЬНЫХ ТЕКСТИЛЬНЫХ ВОЛОКОН; ТКАНИ ИЗ БУМАЖНОЙ ПРЯЖИ
15693,540110,"НИТКИ ШВЕЙНЫЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ, РАСФАСОВАННЫЕ ИЛИ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15704,540120,"НИТКИ ШВЕЙНЫЕ ИЗ ИСКУССТВЕННЫХ НИТЕЙ, РАСФАСОВАННЫЕ ИЛИ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15710,540211,НИТИ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ ВЫСОКОПРОЧНЫЕ НЕИЛОНОВЫЕ ИЛИ ИЗ ДРУГИХПОЛИАМИДОВ
15713,540219,"НИТИ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ ВЫСОКОПРОЧНЫЕ НЕЙЛОНОВЫЕ ИЛИ ИЗ ДРУГИХ ПОЛИАМИДОВ, ПРОЧИЕ"
15717,540220,"НИТИ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ВЫСОКОПРОЧНЫЕ ПОЛИЭФИРНЫЕ"
15721,540231,"ТЕКСТУРИРОВАННЫЕ НИТИ ИЗ ПОЛИАМИДОВ, ЛИНЕЙНОЙ ПЛОТНОСТИ ОДИНОЧНОЙ НИТИ НЕ БОЛЕЕ 50 ТЕКС"
15724,540232,"НИТИ ТЕКСТУРИРОВАННЫЕ (КРОМЕ ШВЕЙНЫХ НИТОК), НЕ РАСФАСОВАННЫЕ, НЕЙЛОНОВЫЕ  ИЛИ ИЗ ДРУГИХ ПОЛИАМИДОВ, ЛИНЕЙНОЙ ПЛОТНОСТЬЮ НА ОДИНОЧНУЮ НИТЬ БОЛЕЕ 50 ТЕКС"
15727,540233,ТЕКСТУРИРОВАННЫЕ НИТИ ПОЛИЭФИРНЫЕ
15730,540234,ТЕКСТУРИРОВАННЫЕ НИТИ ПОЛИПРОПИЛЕНОВЫЕ
15733,540239,ТЕКСТУРИРОВАННЫЕ НИТИ ПРОЧИЕ
15736,540244,"НИТИ ПРОЧИЕ ОДИНОЧНЫЕ,НЕКРУЧЕНЫЕ ИЛИ С КРУТКОЙ НЕ БОЛЕЕ 50КР/М           ЭЛАСТОМЕРНЫЕ"
15739,540245,"НИТИ ПРОЧИЕ ОДИНОЧНЫЕ НЕКРУЧЕНЫЕ ИЛИ С КРУТКОЙ НЕ БОЛЕЕ 50КР.М           ПРОЧИЕ,НЕИЛОНОВЫЕ ИЛИ ИЗ ДРУГИХ ПОЛИАМИДОВ"
15742,540246,"НИТИ ПРОЧИЕ ОДИНОЧНЫЕ,НЕКРУЧЕНЫЕ ИЛИ С КРУТКОЙ НЕ БОЛЕЕ 50КР.М           ПРОЧИЕ,ПОЛИЭФИРНЫЕ,ЧАСТИЧНО ОРИЕНТИРОВАННЫЕ"
15745,540247,"НИТИ ПРОЧИЕ ОДИНОЧНЫЕ,НЕКРУЧЕНЫЕ ИЛИ С КРУТКОЙ НЕ БОЛЕЕ 50КР/М           ПРОЧИЕ ПОЛИЭФИРНЫЕ"
15748,540248,"НИТИ ПРОЧИЕ ОДИНОЧНЫЕ,НЕКРУЧЕНЫЕ ИЛИ С КРУТКОЙ НЕ БОЛЕЕ 50КР/М           ПРОЧИЕ ПОЛИПРОПИЛЕНОВЫЕ"
15751,540249,"НИТИ ПРОЧИЕ ОДИНОЧНЫЕ,НЕКРУЧЕНЫЕ ИЛИ С КРУТКОЙ НЕ БОЛЕЕ 50КР/М,ПРОЧИЕ"
15754,540251,"ПРОЧИЕ НИТИ, ОДИНОЧНЫЕ С КРУТКОЙ НЕ БОЛЕЕ 50 КР/М, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗН. ПРОДАЖИ, НЕЙЛОНОВЫЕ ИЛИ ИЗ ДРУГИХ ПОЛИАМИДОВ"
15757,540252,"ПРОЧИЕ НИТИ, ОДИНОЧНЫЕ С КРУТКОЙ НЕ БОЛЕЕ 50 КР/М, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗН. ПРОДАЖИ, ПОЛИЭФИРНЫЕ"
15760,540253,"ПРОЧИЕ НИТИ, ОДИНОЧНЫЕ С КРУТКОЙ НЕ БОЛЕЕ 50 КР/М, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗН. ПРОДАЖИ, ПОЛИПРОПИЛЕНОВЫЕ"
15763,540259,"ПРОЧИЕ НИТИ, ОДИНОЧНЫЕ С КРУТКОЙ НЕ БОЛЕЕ 50 КР/М, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗН. ПРОДАЖИ, ПРОЧИЕ"
15766,540261,"ПРОЧИЕ НИТИ, МНОГОКРУТОЧНЫЕ ИЛИ ОДНОКРУТОЧНЫЕ, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, НЕЙЛОНОВЫЕ ИЛИ ИЗ ДРУГИХ ПОЛИАМИДОВ"
15769,540262,"ПРОЧИЕ НИТИ, МНОГОКРУТОЧНЫЕ ИЛИ ОДНОКРУТОЧНЫЕ, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ПОЛИЭФИРНЫЕ"
15772,540263,"ПРОЧИЕ НИТИ, МНОГОКРУТОЧНЫЕ ИЛИ ОДНОКРУТОЧНЫЕ, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ПОЛИПРОПИЛЕНОВЫЕ"
15777,540269,"ПРОЧИЕ НИТИ, МНОГОКРУТОЧНЫЕ ИЛИ ОДНОКРУТОЧНЫЕ, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ПРОЧИЕ"
15781,540310,"НИТИ ВЫСОКОПРОЧНЫЕ ВИСКОЗНЫЕ (КРОМЕ ШВЕЙНЫХ НИТОК), НЕ РАСФАСОВАННЫЕ ДЛЯ  РОЗНИЧНОЙ ПРОДАЖИ"
15784,540331,"ПРОЧИЕ НИТИ ВИСКОЗНЫЕ (КРОМЕ ШВЕЙНЫХ), ОДИНОЧНЫЕ, НЕКРУЧЕНЫЕ ИЛИ С  КРУТКОЙ НЕ БОЛЕЕ 120 КР/М, НЕРАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15787,540332,"ПРОЧИЕ НИТИ ВИСКОЗНЫЕ (КРОМЕ ШВЕЙНЫХ), ОДИНОЧНЫЕ, С ЧИСЛОМ КРУЧЕНИЙ  БОЛЕЕ 120 КР/М, НЕРАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15790,540333,"ПРОЧИЕ НИТИ ВИСКОЗНЫЕ (КРОМЕ ШВЕЙНЫХ), ОДИНОЧНЫЕ, С ЧИСЛОМ КРУЧЕНИЙ  БОЛЬЕ 120 КР/МБ НЕРАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15793,540339,"ПРОЧИЕ НИТИ ИСКУССТВЕННЫЕ (КРОМЕ ШВЕЙНЫХ НИТОК), ОДИНОЧНЫЕ, НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 6,7 ТЕКСА"
15796,540341,"НИТИ ВИСКОЗНЫЕ (КРОМЕ ШВЕЙНЫХ НИТОК), КРУЧЕНЫЕ, НЕ УПАКОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ПРОЧИЕ"
15799,540342,"НИТИ (КРОМЕ ШВЕЙНЫХ НИТОК) КРУЧЕНЫЕ, НЕ УПАКОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИИЗ АЦЕТИЛЦЕЛЛЮЛОЗЫ, ПРОЧИЕ"
15802,540349,"ПРОЧИЕ НИТИ ИСКУССТВЕННЫЕ (КРОМЕ ШВЕЙНЫХ НИТОК), КРУЧЕНЫЕ, НЕ  УПАКОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15806,540411,"МОНОНИТИ СИНТЕТИЧЕСКИЕ ЛИНЕЙНОЙ ПЛОТНОСТИ 67 ДТЕКС ИЛИ БОЛЕЕ И СРАЗМЕРОМ ПОПЕРЕЧНОГО СЕЧЕНИЯ НЕ БОЛЕЕ 1 ММ, ИЗ СИНТЕТИЧЕСКИХ МАТЕРИАЛОВ С ШИРИНОЙ НЕ БОЛЕЕ 5 ММ, ЭЛАСТОМЕРНЫЕ"
15809,540412,"МОНОНИТИ СИНТЕТИЧЕСКИЕ ЛИНЕЙНОЙ ПЛОТНОСТИ 67 ДТЕКС ИЛИ БОЛЕЕ И СРАЗМЕРОМ ПОПЕРЕЧНОГО СЕЧЕНИЯ НЕ БОЛЕЕ 1 ММ, ИЗ СИНТЕТИЧЕСКИХ МАТЕРИАЛОВ С ШИРИНОЙ НЕ БОЛЕЕ 5 ММ, ПРОЧИЕ ПОЛИПРОПИЛЕНОВЫЕ"
15812,540419,"МОНОНИТИ СИНТЕТИЧЕСКИЕ ЛИНЕЙНОЙ ПЛОТНОСТИ 67 ДТЕКС ИЛИ БОЛЕЕ И СРАЗМЕРОМ ПОПЕРЕЧНОГО СЕЧЕНИЯ НЕ БОЛЕЕ 1 ММ, ИЗ СИНТЕТИЧЕСКИХ МАТЕРИАЛОВ С ШИРИНОЙ НЕ БОЛЕЕ 5 ММ, ПРОЧИЕ"
15815,540490,"ПРОЧИЕ МОНОНИТИ ИЗ ПОЛИПРОПИЛЕНА ЛИНЕЙНОЙ ПЛОТНОСТИ 67 ДТЕКС ИЛИ БОЛЕЕ И С РАЗМЕРОМ ПОПЕРЕЧНОГО СЕЧЕНИЯ НЕ БОЛЕЕ 1 ММ, ВКЛЮЧАЯ НИТИ ИЗ СИНТЕТИЧЕСКИХ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ С ШИРИНОЙ НЕ БОЛЕЕ 5 ММ"
15821,540500,"МОНОНИТИ ИСКУССТВЕННЫЕ ЛИНЕЙНОЙ ПЛОТНОСТИ НЕ МЕНЕЕ 6,7 ТЕКСА И С  РАЗМЕРОМ ПОПЕРЕЧНОГО СЕЧЕНИЯ НЕ БОЛЕЕ 1 ММ, ЛЕНТОЧНЫЕ И АНАЛОГИЧНЫЕ НИТИ  ИЗ ИСКУССТВ. ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ, ШИРИНОЙ НЕ БОЛЕЕ 5 ММ"
15825,540600,"НИТИ КОМПЛЕКСНЫЕ ХИМИЧЕСКИЕ(КРОМЕ ШВЕЙНЫХ НИТОК),РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15829,540710,"М2-ТКАНИ, ИЗГОТАВЛИВАЕМЫЕ ИЗ НИТЕЙ ВЫСОКОЙ ПРОЧНОСТИ ИЗ НЕЙЛОНА ИЛИ ДРУГИХ ПОЛИАМИДОВ ИЛИ ПОЛИЭФИРОВ"
15833,540720,"М2-ТКАНИ, ИЗГОТАВЛИВАЕМЫЕ ИЗ ПЛОСКИХ ИЛИ АНОЛОГИЧНЫХ НИТЕЙ, ИЗ ПОЛИЭТИЛЕНА ИЛИ ПОЛИПРОПИЛЕНА ШИРИНОЙ"
15840,540730,"М2-ТКАНИ, УПОМЯНУТЫЕ В ПРИМЕЧАНИИ 9 К РАЗДЕЛУ XI"
15843,540741,"М2-ТКАНИ ПРОЧИЕ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% КОМПЛЕКСНЫХ НИТЕЙ ИЗ НЕЙЛОНА ИЛИ ДРУГИХ ПОЛИАМИДОВ, НЕОТБЕЛЕННЫЕ ИЛИ ОТБЕЛЕННЫЕ"
15846,540742,"М2-ТКАНИ ПРОЧИЕ, СОДЕР. 85 МАС.% ИЛИ БОЛЕЕ НИТЕЙ ИЗ ОКРАШЕННЫХ НИТЕЙ, ИЗ НЕЙЛОНА ИЛИ ДРУГИХ ПОЛИАМИДОВ"
15849,540743,"М2-ТКАНИ ИЗ НИТЕЙ РАЗЛИЧНЫХ ЦВЕТОВ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% КОМПЛЕКСНЫХ НИТЕЙ ИЗ НЕЙЛОНА ИЛИ ДРУГИХ ПОЛИАМИДОВ"
15852,540744,"М2-ТКАНИ ПРОЧИЕ НАПЕЧАТАННЫЕ, СОДЕР. 85 МАС. % ИЛИ БОЛЕЕ ИЗ НИТЕЙ НЕЙЛОНА ИЛИ ДР. ПОЛИАМИДОВ"
15855,540751,"М2-ТКАНИ ПРОЧИЕ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% ТЕКСТУРИРОВАННЫХ ПОЛИЭФИРНЫХ НИТЕЙ, НЕОТБЕЛЕННЫЕ ИЛИ ОТБЕЛЕННЫЕ"
15858,540752,"М2-ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ БОЛЕЕ 85% ТЕКСТУРИРОВААНЫХ ПОЛИЭФИРНЫХ НИТЕЙ, ОКРАШЕННЫЕ"
15861,540753,"М2-ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% ТЕКСТУРИРОВАННЫХ НИТЕЙ РАЗЛИЧНЫХ ЦВЕТОВ"
15864,540754,"М2-ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% ТЕКСТУРИРОВАННЫХ ПОЛИЭФИРНЫХ  НИТЕЙ, НАПЕЧАТАННЫЕ"
15867,540761,"М2-ТКАНИ ПРОЧИЕ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ НЕТЕКСТУРИРОВАННЫХ ПОЛИЭФИРНЫХ НИТЕЙ"
15876,540769,"М2-ПРОЧИЕ ТКАНИ ИЗ СИНТЕТИЧЕСКИХ КОМПЛЕКСНЫХ НИТЕЙ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ НЕТЕКСТУРИРОВАННЫХ ПОЛИЭФИРНЫХ НИТЕЙ"
15881,540771,"М2-ПРОЧИЕ ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% СИНТЕТИЧЕСКИХ НИТЕЙ, НЕОТБЕЛЕННЫЕ ИЛИ ОТБЕЛЕННЫЕ"
15884,540772,"М2-ПРОЧИЕ ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% СИНТЕТИЧЕСКИХ НИТЕЙ,  ОКРАШЕННЫЕ"
15887,540773,"М2-ТКАНИ ПРОЧИЕ, СОДЕР., 85 МАС.% ИЛИ БОЛЕЕ СИНТЕТИЧЕСК. НИТЕЙ РАЗЛИЧНЫХ  ЦВЕТОВ"
15890,540774,"М2-ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ НЕ МЕНЕЕ 85% СИНТЕТИЧЕСКИХ НИТЕЙ, НАПЕЧАТАННЫЕ"
15893,540781,"М2-ТКАНИ, СОДЕРЖАЩИЕ ПО МАССЕ МЕНЕЕ 85% СИНТЕТИЧЕСКИХ КОМПЛЕКСНЫХ НИТЕЙ С  ДОБАВЛЕНИЕМ ХЛОПКА, НЕОТБЕЛЕННЫЕ ИЛИ ОТБЕЛЕННЫЕ"
