,KOD,NAME
14548,4805932000,БУМАГА-ОСНОВА И КАРТОН-ОСНОВА ДЛЯ КРОВЕЛЬНОГО КАРТОНА МАССОЙ 1М2 225 Г.  ИЛИ БОЛЕЕ
14550,4805938000,БУМАГА-ОСНОВА И КАРТОН-ОСНОВА ДЛЯ КРОВЕЛЬНОГО КАРТОНА МАССОЙ 1М2 225Г.   ИЛИ БОЛЕЕ
14554,4806100000,"ПЕРГАМЕНТ РАСТИТЕЛЬНЫЙ, В РУЛОНАХ ИЛИ ЛИСТАХ"
14557,4806200000,"БУМАГА ЖИРОНЕПРОНИЦАЕМАЯ, В РУЛОНАХ ИЛИ ЛИСТАХ"
14560,4806300000,"КАЛЬКА, В РУЛОНАХ ИЛИ ЛИСТАХ"
14563,4806401000,"ПЕРГАМИН, В РУЛОНАХ ИЛИ ЛИСТАХ"
14565,4806409000,"ПРОЧАЯ ПРОЗРАЧНАЯ ИЛИ ПОЛУПРОЗРАЧНАЯ БУМАГА, В РУЛОНАХ ИЛИ ЛИСТАХ"
14569,4807003000,БУМАГА И КАРТОН МНОГОСЛОЙНЫЕ(ИЗГОТОВЛЕННЫЕ ПУТЕМ СКЛЕИВАНИЯ С ПОМОЩЬЮ    АДГЕЗИВА ПЛОСКИХ СЛОЕВ БУМАГИ ИЛИ КАРТОНА)
14571,4807008000,БУМАГА И КАРТОН МНОГОСЛОЙНЫЕ БЕЗ ПОВЕРХНОСТНОГО ПОКРЫТИЯ ИЛИ ПРОПИТКИ
14575,4808100000,"БУМАГА И КАРТОН ГОФРИРОВАННЫЕ, ПЕРФОРИРИРОВАННЫЕ ИЛИ НЕПЕРФОРИРОВАННЫЕ"
14578,4808400001,"КРАФТ-БУМАГА, КРЕПИРОВАННАЯ ИЛИ ГОФРИРОВАННАЯ, ТИСНЕНАЯ ИЛИ НЕТИСНЕНАЯ, ПЕРФОРИРОВАННАЯ ИЛИ НЕПЕРФОРИРОВАННАЯ, МЕШОЧНАЯ"
14579,4808400009,"КРАФТ-БУМАГА, КРЕПИРОВАННАЯ ИЛИ ГОФРИРОВАННАЯ, ТИСНЕНАЯ ИЛИ НЕТИСНЕНАЯ, ПЕРФОРИРОВАННАЯ ИЛИ НЕПЕРФОРИРОВАННАЯ, ПРОЧАЯ"
14582,4808900000,"ПРОЧИЕ БУМАГА И КАРТОН ГОФРИРОВАННЫЕ (СКЛЕЕННЫЕ ИЛИ НЕСКЛЕЕНЫЕ ГЛАДКИМИ НАРУЖНЫМИ ЛИСТАМИ), КРЕПИРОВАННЫЕ, ТИСНЕНЫЕ ИЛИ ПЕРФОРИРОВАННЫЕ, В РУЛОНАХ ИЛИ ЛИСТАХ, КРОМЕ УКАЗАННЫХ В ТОВ. ПОЗ. 4803"
14586,4809200000,БУМАГА САМОКОПИРОВАЛЬНАЯ
14589,4809900000,"БУМАГА КОПИРОВАЛЬНАЯ, САМОКОПИРОВАЛЬНАЯ И ПРОЧАЯ КОПИРОВАЛЬНАЯ ИЛИ ПЕРЕВОДНАЯ БУМАГА (ВКЛЮЧАЯ ПОКРЫТУЮ ИЛИ ПРОПИТАННУЮ БУМАГУ ДЛЯ ТРАФАРЕТОВ КОПИРОВАЛЬНЫХ АППАРАТОВ ИЛИ ОФСЕТНЫХ ПЛАСТИН), НАПЕЧАТАННАЯ ИЛИ НЕНАПЕЧАТАННАЯ, В РУЛОНАХ ИЛИ ЛИСТАХ, ПРОЧАЯ"
14593,4810130001,"БУМАГА И КАРТОН БАРИТОВАННЫЕ, ИСПОЛЬЗУЕМЫЕ КАК ОСНОВА ДЛЯ ФОТОЧУВСТВИТЕЛЬНОЙ БУМАГИ ИЛИ КАРТОНА, МАССОЙ 1 М2 НЕ БОЛЕЕ 150 Г, В РУЛОНАХ"
14594,4810130004,"БУМАГА И КАРТОН МАССОЙ 1 М2 НЕ БОЛЕЕ 150 Г, ИСПОЛЬЗУЕМЫЕ КАК ОСНОВА ДЛЯ ФОТО-, ТЕПЛО- И ЭЛЕКТРОЧУВСТВИТЕЛЬНОЙ БУМАГИ ИЛИ КАРТОНА, В РУЛОНАХ, ПРОЧИЕ"
14595,4810130005,"ПРОЧИЕ БУМАГА И КАРТОН БАРИТОВАННЫЕ, МАССОЙ 1 М2 НЕ БОЛЕЕ 150 Г, ИСПОЛЬЗУЕМЫЕ КАК ОСНОВА ДЛЯ ФОТОЧУВСТВИТЕЛЬНОЙ БУМАГИ ИЛИ КАРТОНА, В РУЛОНАХ"
14596,4810130009,"БУМАГА И КАРТОН, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПИСЬМА, ПЕЧАТИ ИЛИ ДРУГИХ ГРАФИЧЕСКИХ ЦЕЛЕЙ, НЕ СОДЕРЖАЩИЕ ВОЛОКОН, ПОЛУЧЕННЫХ МЕХАНИЧЕСКИМ ИЛИ ХИМИКО-МЕХАНИЧЕСКИМ СПОСОБОМ, ИЛИ С СОДЕРЖАНИЕМ ТАКИХ ВОЛОКОН НЕ БОЛЕЕ 10% ОТ ОБЩЕЙ МАССЫ ВОЛОКНА,  В РУЛОНАХ, ПРОЧИЕ"
14599,4810140000,"БУМАГА И КАРТОН, ИСПОЛЬЗ.ДЛЯ ПИСЬМА, ПЕЧАТИ ИЛИ ДР.ГРАФИЧ.ЦЕЛЕЙ,НЕ СОДЕРЖ.ВОЛОКОН,ПОЛУЧ.МЕХАНИЧ.ИЛИ ХИМИКО-МЕХАНИЧ.СПОСОБОМ,ИЛИ С СОДЕРЖ ТАКИХ ВОЛОКОН<= 10% ОТ ОБЩЕЙ МАССЫ ВОЛОКНА, В ЛИСТАХ С РАЗМ/ОДНОЙ СТОРОНЫ <= 435 ММ,А ДРУГОЙ <=297 ММ В РАЗВ. ВИД"
14602,4810190001,"БУМАГА И КАРТОН МАССОЙ 1 М2 НЕ БОЛЕЕ 150 Г, ИСПОЛЬЗУЕМЫЕ КАК ОСНОВА ДЛЯ ФОТО-, ТЕПЛО- И ЭЛЕКТРОЧУВСТВИТЕЛЬНОЙ БУМАГИ ИЛИ КАРТОНА, ПРОЧИЕ"
14603,4810190009,"БУМАГА И КАРТОН, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПИСЬМА, ПЕЧАТИ ИЛИ ДРУГИХ ГРАФИЧЕСКИХ ЦЕЛЕЙ, НЕ СОДЕРЖАЩИЕ ВОЛОКОН, ПОЛУЧЕННЫХ МЕХАНИЧЕСКИМ ИЛИ ХИМИКО-МЕХАНИЧЕСКИМ СПОСОБОМ, ИЛИ С СОДЕРЖАНИЕМ ТАКИХ ВОЛОКОН НЕ БОЛЕЕ 10% ОТ ОБЩЕЙ МАССЫ ВОЛОКНА, ПРОЧИЕ"
14606,4810220001,БУМАГА МЕЛОВАННАЯ ЛЕГКОВЕСНАЯ В РУЛОНАХ ШИРИНОЙ БОЛЕЕ 15 СМ ИЛИ В ЛИСТАХ С РАЗМЕРОМ ОДНОЙ СТОРОНЫ БОЛЕЕ 36 СМ И РАЗМЕРОМ ДРУГОЙ СТОРОНЫ БОЛЕЕ 15 СМ В РАЗВЕРНУТОМ ВИДЕ
14607,4810220009,"БУМАГА МЕЛОВАННАЯ ЛЕГКОВЕСНАЯ, ПРОЧАЯ"
14610,4810293000,БУМАГА МЕЛОВАННАЯ ЛЕГКОВЕСНАЯ ПРОЧАЯ В РУЛОНАХ
14612,4810298000,БУМАГА И КАРТОН МЕЛОВАННАЯ ЛЕГКОВЕСНАЯ ПРОЧАЯ
14615,4810310000,"КРАФТ-БУМАГА, КАРТОН, РАВНОМЕРНО БЕЛЕНЫЕ С СОДЕРЖАНИЕМ ВОЛОКОН БОЛЕЕ 95 МАС.%,, ПОЛУЧЕННЫХ ХИМИЧЕСКИМ СПОСОБОМ, С МАССОЙ 150 Г/КВ.М ИЛИ МЕНЕЕ, НЕ ИСПОЛЬЗУЕМЫЕ ДЛЯ ПИСЬМА, ПЕЧАТИ ИЛИ ДР. ГРАФ. ЦЕЛЕЙ"
14618,4810321000,"КРАФТ-БУМАГА И КАРТОН НЕ ДЛЯ ГРАФИЧЕСКИХ ЦЕЛЕЙ, РАВНОМЕРНО БЕЛЕНЫЕ ПО ВСЕЙ МАССЕ С СОДЕРЖАНИЕМ БОЛЕЕ 95% ДРЕВЕСНЫХ ВОЛОКОН, ПОЛУЧЕННЫХ ХИМИЧЕСКИМ СПОСОБОМ С МАССОЙ БОЛЕЕ 150 Г/КВ.М, ПОКРЫТЫЕ КАОЛИНОМ"
14620,4810329000,"ПРОЧИЕ КРАФТ-БУМАГА И КАРТОН С МАССОЙ 1 М2 БОЛЕЕ 150 Г/КВ.М НЕ ДЛЯ ГРАФИЧЕСКИХ ЦЕЛЕЙ, РАВНОМЕРНО БЕЛЕНЫЕ ПО ВСЕЙ МАССЕ С СОДЕРЖАНИЕМ 95 МАС.% ДРЕВЕСНЫХ ВОЛОКОН, ПОЛУЧЕННЫХ ХИМИЧЕСКИМ СПОСОБОМ"
14623,4810390000,"ПРОЧИЕ КРАФТ-БУМАГА, КРАФТ-КАРТОН, КРОМЕ ИСПОЛЬЗУЕМЫХ ДЛЯ ПИСЬМА, ПЕЧАТИ  ИЛИ ДРУГИХ ГРАФИЧЕСКИХ ЦЕЛЕЙ..."
14626,4810921000,ПРОЧИЕ БУМАГА И КАРТОН МНОГОСЛОЙНЫЕ СО ВСЕМИ БЕЛЕНЫМИ СЛОЯМИ...
14628,4810923000,ПРОЧИЕ БУМАГА И КАРТОН МНОГОСЛОЙНЫЕ С ОДНИМ БЕЛЕНЫМ НАРУЖНЫМ СЛОЕМ...
14630,4810929001,"ПРОЧИЕ БУМАГА И КАРТОН МНОГОСЛОЙНЫЕ...-КАРТОН МЕЛОВАННЫЙ В РУЛОНАХ ШИРИ  НОЙ >29СМ,С МАССОЙ 1М2 НЕ МЕНЕЕ 180 Г,НО НЕ БОЛЕЕ 250 Г. И ТОЛЩ.>=200 МКМ,НО<=350 МКМ"
14631,4810929009,"ПРОЧИЕ БУМАГА И КАРТОН МНОГОСЛОЙНЫЕ..., ПРОЧИЕ"
14634,4810991000,"ПРОЧИЕ БУМАГА И КАРТОН БЕЛЕНЫЕ, ПОКРЫТЫЕ КАОЛИНОМ"
14636,4810998000,БУМАГА И КАРТОН ПРОЧИЕ
14640,4811100000,"БУМАГА И КАРТОН ГУДРОНИРОВАННЫЕ, БИТУМИЗИРОВАННЫЕ ИЛИ АСФАЛЬТИРОВАННЫЕ, КРОМЕ ТОВ. ПОЗ. 4803, 4809, 4810, В РУЛОНАХ ИЛИ ЛИСТАХ"
14643,4811412000,"БУМАГА И КАРТОН ГУМИРОВАННЫЕ ИЛИ КЛЕЙКИЕ, САМОКЛЕЯЩИЕСЯ  С ШИРИНОЙ НЕ БОЛЕЕ 10 СМ, ПОКРЫТЫЕ НЕВУЛКАНИЗОВАННЫМ НАТУРАЛЬНЫМ ИЛИ СИНТЕТИЧЕСКИМ КАУЧУКОМ"
14645,4811419000,"ПРОЧАЯ БУМАГА И КАРТОН ГУММИРОВАННЫЕ ИЛИ КЛЕЙКИЕ,САМОКЛЕЯЩИЕСЯ"
14648,4811490000,БУМАГА И КАРТОН ГУММИРОВАННЫЕ ИЛИ КЛЕЙКИЕ ПРОЧИЕ
14651,4811510001,"БУМАГА И КАРТОН С ПОКРЫТИЕМ, ПРОПИТКОЙ ИЛИ ЛАМИНИРОВАННЫЕ ПЛАТСМАССОЙ(ЗА ИСКЛЮЧЕНИЕМ КЛЕЕВ)БЕЛЕННЫЕ,МАССОЙ 1М2 БОЛЕЕ 150Г, ПОКРЫТИЯ ДЛЯ ПОЛА НА ОСНОВЕ ИЗ БУМАГИ ИЛИ КАРТОНА, НЕ НАРЕЗАННЫЕ ИЛИ НАРЕЗАННЫЕ ПО РАЗМЕРУ."
14652,4811510009,"БУМАГА И КАРТОН С ПОКРЫТИЕМ, ПРОПИТКОЙ ИЛИ ЛАМИНИРОВАННЫЕ ПЛАСТМАССОЙ,   БЕЛЕННЫЕ,МАССОЙ 1М2 БОЛЕЕ 150Г."
14655,4811590001,"ПРОЧИЕ ПОКРЫТИЯ ДЛЯ ПОЛА НА ОСНОВЕ БУМАГИ ИЛИ КАРТОНА, НЕ НАРЕЗАННЫЕ ИЛИ НАРЕЗАННЫЕ ПО РАЗМЕРУ"
14656,4811590009,"ПРОЧИЕ БУМАГА И КАРТОН С ПОКРЫТИЕМ, ПРОПИТКОЙ ИЛИ ЛАМИНИРОВАННЫЕ"
14659,4811600000,"БУМАГА И КАРТОН С ПОКРЫТИЕМ ИЛИ ПРОПИТКОЙ ИЗ ВОСКА, ПАРАФИНА, СТЕАРИНА, МАСЛА ИЛИ ГЛИЦЕРИНА"
14662,4811900000,"БУМАГА,КАРТОН,ЦЕЛЛЮЛОЗНАЯ ВАТА И ПОЛОТНО ИЗ ЦЕЛЛЮЛОЗНЫХ ВОЛОКОН"
14666,4812000000,"БЛОКИ, ПЛИТЫ И ПЛАСТИНЫ ФИЛЬТРОВАЛЬНЫЕ ИЗ БУМАЖНОЙ МАССЫ"
14670,4813100000,"БУМАГА ПАПИРОСНАЯ, НАРЕЗАННАЯ В ФОРМЕ КНИЖЕЧЕК ИЛИ ТРУБОК"
14673,4813200000,БУМАГА ПАПИРОСНАЯ В РУЛОНАХ ШИРИНОЙ НЕ БОЛЕЕ 5 СМ
14676,4813901000,"БУМАГА ПАПИРОСНАЯ, НАРЕЗАННАЯ ИЛИ НЕ НАРЕЗАННАЯ ПО РАЗМЕРУ ИЛИ В ФОРМЕ КНИЖЕЧЕК ИЛИ ТРУБОК:ПРОЧАЯ: В РУЛОНАХ ШИРИНОЙ БОЛЕЕ 5 СМ, НО НЕ БОЛЕЕ 15 СМ"
14678,4813909000,"БУМАГА ПАПИРОСНАЯ, НАРЕЗАННАЯ ИЛИ НЕ НАРЕЗАННАЯ ПО РАЗМЕРУ ИЛИ В ФОРМЕ КНИЖЕЧЕК ИЛИ ТРУБОК: ПРОЧАЯ"
14682,4814200000,"БУМАГА ОБОЙНАЯ И АНАЛОГИЧНЫЕ СТЕНОВЫЕ ПОКРЫТИЯ ИЗ БУМАГИ, ПОКРЫТОЙ С ЛИЦЕВОЙ СТОРОНЫ СЛОЕМ ПЛАСТМАССЫ"
14685,4814901000,"ПРОЧИЕ БУМАГА ОБОЙНАЯ, СОСТОЯЩАЯ ИЗ ТИСНЕННОЙ, ОКРАШЕННОЙ, ОРАМЕНТИРОВАННОЙ БУМАГИ, ПОКРЫТЫЕ ПРОЗРАЧНЫМ ЗАЩИТНЫМ ПЛАСТИКОМ"
14687,4814907001,"ОБОИ И АНАЛОГИЧНЫЕ НАСТЕННЫЕ ПОКРЫТИЯ, СОСТОЯЩИЕ ИЗ БУМАГИ, ПОКРЫТОЙ С ЛИЦЕВОЙ СТОРОНЫ МАТЕРИАЛОМ ДЛЯ ПЛЕТЕНИЯ, НЕ СОЕДИНЕННЫМ ИЛИ СОЕДИНЕННЫМ В ПАРАЛЛЕЛЬНЫЕ ПРЯДИ ИЛИ ТКАНЫМ ИЛИ НЕТКАНЫМ"
14688,4814907009,"ОБОИ И АНАЛОГИЧНЫЕ НАСТЕННЫЕ ПОКРЫТИЯ; БУМАГА ПРОЗРАЧНАЯ ДЛЯ ОКОН, ПРОЧИЕ"
14692,4816200000,"БУМАГА САМОКОПИРОВАЛЬНАЯ, КРОМЕ БУМАГИ УКАЗАННОЙ В ТОВ. ПОЗ. 4809, УПАКОВАННАЯ ИЛИ НЕ УПАКОВАННАЯ В КОРОБКИ"
14695,4816900000,"ПРОЧИЕ ОФСЕТНЫЕ ПЛАСТИНЫ ИЗ БУМАГИ, УПАКОВАННЫЕ ИЛИ НЕ УПАКОВАННЫЕ В КОРОБКИ"
14699,4817100000,КОНВЕРТЫ
14702,4817200000,"КАРТОЧКИ ДЛЯ ПИСЕМ, ПОЧТОВЫЕ ОТКРЫТКИ БЕЗ РИСУНКОВ И КАРТОЧКИ ДЛЯ ПЕРЕПИСКИ"
14705,4817300000,"КОРОБКИ, СУМКИ, ЗАПИСНЫЕ КНИЖКИ ИЗ БУМАГИ ИЛИ КАРТОНА С НАБОРАМИ БУМАЖНЫХ КАНЦЕЛЯРСКИХ ПРИНАДЛЕЖНОСТЕЙ"
14709,4818101000,БУМАГА ТУАЛЕТНАЯ С УДЕЛЬНОЙ МАССОЙ КАЖДОГО СЛОЯ 25 Г/КВ.М ИЛИ МЕНЕЕ
14711,4818109000,БУМАГА ТУАЛЕТНАЯ С УДЕЛЬНОЙ МАССОЙ КАЖДОГО СЛОЯ БОЛЕЕ 25 Г/КВ.М
14714,4818201000,ПЛАТКИ НОСОВЫЕ И КОСМЕТИЧЕСКИЕ САЛФЕТКИ
14716,4818209100,ПОЛОТЕНЦА ДЛЯ РУК В РУЛОНАХ
14718,4818209900,ПРОЧИЕ ПОЛОТЕНЦА ДЛЯ РУК
14721,4818300000,СКАТЕРТИ И САЛФЕТКИ
14724,4818500000,ОДЕЖДА И ЕЕ ПРИНАДЛЕЖНОСТИ
14727,4818901000,"ПРОЧИЕ ИЗДЕЛИЯ, ПРИМЕНЯЕМЫЕ В ХИРУРГИЧЕСКИХ, МЕДИЦИНСКИХ ИЛИ ГИГИЕНИЧЕСКИХ ЦЕЛЯХ, НЕРАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
14729,4818909001,"КРЕПИР.ПОЛ.МАС.1М2 СЛОЯ<=25Г ИЗ ЦЕЛ.ВОЛ.АКАЦ(>=58 И<=62МАС.%) И ЭВК(<=38>И=42МАС.%),НЕГОФР,НЕТИСН,НЕПЕРФОР,С НЕОКР.ПОВЕРХ,НЕНАПЕЧ,В РУЛ.ДИАМ>=100СМ И<=150СМ,ШИР>20СМ И<=25СМ,МАС >=45КГ И<=100КГ<11>"
14730,4818909009,"ПР. ИЗДЕЛИЯ ХОЗЯЙСТВЕННО-БЫТОВОГО,САНИТАРНО- ГИГИЕНИЧЕСКОГО ИЛИ МЕДИЦИНСКОГО НАЗНАЧ., ОДЕЖДА И ЕЕ ПРИНАДЛЕЖНОСТИ ИЗ БУМАЖНОЙ МАССЫ, БУМАГИ,ЦЕЛЛЮЛОЗНОЙ ВАТЫ ИЛИ ПОЛОТНА ИЗ ЦЕЛЛЮЛОЗНОГО ВОЛОКНА,ПРОЧИЕ"
14734,4819100000,ЯЩИКИ И КОРОБКИ ИЗ ГОФРИРОВАННОЙ БУМАГИ ИЛИ КАРТОНА
14737,4819200000,"КАРТОННЫЕ ЯЩИКИ,КОРОБКИ,МЕШКИ,ПАКЕТЫ, ИСПОЛЬЗУЕМЫЕ В УЧРЕЖДЕНИЯХ,МАГАЗИН АХ ИЛИ АНАЛОГИЧНЫХ ЦЕЛЯХ"
14740,4819300001,"МЕШКИ ИЗ БУМАГИ, КАРТОНА, ЦЕЛЛЮЛОЗНОЙ ВАТЫ ИЛИ ПОЛОТНА ИЗ ЦЕЛЛЮЛОЗНОГО ВОЛОКНА, С ШИРИНОЙ У ОСНОВАНИЯ 40 СМ ИЛИ БОЛЕЕ"
14741,4819300002,"ПАКЕТЫ ИЗ БУМАГИ, КАРТОНА, ЦЕЛЛЮЛОЗНОЙ ВАТЫ ИЛИ ПОЛОТНА ИЗ ЦЕЛЛЮЛЛОЗНОГО ВОЛОКНА, С ШИРИНОЙ У ОСНОВАНИЯ 40 СМ ИЛИ БОЛЕЕ"
14744,4819400000,"МЕШКИ И ПАКЕТЫ ПРОЧИЕ, ВКЛЮЧАЯ КУЛИ"
14747,4819500000,"ПРОЧИЕ УПАКОВКИ ИЗ БУМАГИ, КАРТОНА, ВКЛЮЧАЯ КОНВЕРТЫ ДЛЯ ГРАМПЛАСТИНОК"
14750,4819600000,"ПАПКИ, ЛОТКИ ДЛЯ ПИСЕМ, ЯЩИКИ ДЛЯ ХРАНЕНИЯ ДОКУМЕНТОВ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИСПОЛЬЗУЕМЫЕ В УЧРЕЖДЕНИЯХ, МАГАЗИНАХ И Т.Д."
14754,4820101000,"ЖУРНАЛЫ РЕГИСТРАЦИОННЫЕ, БУХГАЛТЕРСКИЕ КНИГИ И КНИГИ ЗАКАЗОВ, И КВИТАНЦИОННЫЕ КНИЖКИ"
14756,4820103000,"ЗАПИСНЫЕ КНИЖКИ, БЛОКНОТЫ ДЛЯ ПИСЕМ И ПАМЯТНЫХ ЗАПИСОК"
14758,4820105000,ДНЕВНИКИ
14760,4820109000,"ПРОЧИЕ БУХГАЛТЕРСКИЕ КНИГИ И КНИГИ БЛАНКОВ, ОРДЕРОВ И КВИТАНЦИЙ, КРОМЕ ЖУРНАЛОВ РЕГИСТРАЦИОННЫХ, ЗАПИСНЫХ КНИЖЕК, БЛОКНОТОВ И ДНЕВНИКОВ"
14763,4820200000,ТЕТРАДИ
14766,4820300000,"ПЕРЕПЛЕТЫ СЪЕМНЫЕ, ПАПКИ И СКОРОСШИВАТЕЛИ ИЗ БУМАГИ И КАРТОНА, КРОМЕ ОБЛОЖЕК ДЛЯ КНИГ"
14769,4820400000,САМОКОПИРОВАЛЬНЫЕ ДЕЛОВЫЕ БЛАНКИ И ПОЛИСТНО ПРОЛОЖЕННЫЕ КОПИРОВАЛЬНЫЕ НАБОРЫ
14772,4820500000,АЛЬБОМЫ ДЛЯ ОБРАЗЦОВ ИЛИ КОЛЛЕКЦИЙ ИЗ БУМАГИ И КАРТОНА
14775,4820900000,"ПРОЧИЕ КАНЦЕЛЯРСКИЕ ТОВАРЫ ИЗ БУМАГИ ИЛИ КАРТОНА; БЛОЖКИ ДЛЯ КНИГ, КРОМЕ АЛЬБОМОВ ДЛЯ ОБРАЗЦОВ ИЛИ КОЛЛЕКЦИЙ"
14779,4821101000,"ЯРЛЫКИ И ЭТИКЕТКИ ИЗ БУМАГИ ИЛИ КАРТОНА, САМОКЛЕЯЩИЕСЯ С ПЕЧАТНЫМ ТЕКСТОМ ИЛИ ИЗОБРАЖЕНИЕМ"
14781,4821109000,"ПРОЧИЕ ЯРЛЫКИ И ЭТИКЕТКИ ИЗ БУМАГИ ИЛИ КАРТОНА С ПЕЧАТНЫМ ТЕКСТОМ ИЛИ ИЗОБРАЖЕНИЕМ, ЗА ИСКЛЮЧЕНИЕМ САМОКЛЕЮЩИХСЯ"
14784,4821901000,"ПРОЧИЕ ЯРЛЫКИ И ЭТИКЕТКИ ИЗ БУМАГИ ИЛИ КАРТОНА, САМОКЛЕЮЩИЕСЯ"
14786,4821909000,ПРОЧИЕ ЯРЛЫКИ И ЭТИКЕТКИ ИЗ БУМАГИ ИЛИ КАРТОНА БЕЗ ПЕЧАТНОГО ТЕКСТА ИЛИ ИЗОБРАЖЕНИЯ
14790,4822100000,"БОБИНЫ, КАТУШКИ, КОПСЫ, ШПУЛИ, АНАЛОГИЧНЫЕ ДЕРЖАТЕЛИ ИЗ БУМАЖНОЙ МАССЫ, ИСПОЛЬЗУЕМЫЕ ДЛЯ НАМОТКИ ТЕКСТИЛЬНЫХ НИТЕЙ"
14793,4822900000,"ПРОЧИЕ БОБИНЫ, КАТУШКИ, КОПСЫ, ШПУЛИ, АНАЛОГИЧНЫЕ ДЕРЖАТЕЛИ ИЗ БУМАЖНОЙ МАССЫ, БУМ. ИЛИ КАРТОНА (ПЕРФОРИРОВАННЫЕ ИЛИ НЕПЕРФОРИР., АРМИРОВАННЫЕ ИЛИ НЕАРМИР.), КРОМЕ ИСПОЛЬЗ. ДЛЯ НАМОТКИ ТЕКСТИЛ. НИТЕЙ"
14797,4823200001,"БУМАГА И КАРТОН ФИЛЬТРОВАЛЬНЫЕ В ПОЛОСАХ ИЛИ РУЛОНАХ ШИРИНОЙ БОЛЕЕ 15 СМ, НО НЕ БОЛЕЕ 36 СМ"
14798,4823200009,БУМАГА И КАРТОН ФИЛЬТРОВАЛЬНЫЕ ПРОЧИЕ
14801,4823400000,"БУМАГА РАЗГРАФЛЕНАЯ ДЛЯ РЕГИСТРИРУЮЩИХ ПРИБОРОВ, В РУЛОНАХ, ЛИСТАХ ИЛИ ДИСКАХ"
14804,4823610000,"ПОДНОСЫ,БЛЮДА,ТАРЕЛКИ,ЧАШКИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИЗ БУМАГИ ИЛИ         КАРТОНА"
14807,4823691000,"ПОДНОСЫ, БЛЮДА И ТАРЕЛКИ ИЗ БУМАГИ ИЛИ КАРТОНА, ПРОЧИЕ"
14809,4823699000,"ПОДНОСЫ, БЛЮДА, ТАРЕЛКИ, ЧАШКИ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ БУМАГИ ИЛИ КАРТОНА, ПРОЧИЕ"
14812,4823701000,"ПОДНОСЫ И КОРОБКИ ДЛЯ УПАКОВКИ ЯИЦ, ФОРМОВАННЫЕ ИЗ БУМАЖНОЙ МАССЫ"
14814,4823709000,"ПРОЧИЕ ИЗДЕЛИЯ ИЗ БУМАЖНОЙ МАССЫ, ЛИТЫЕ ИЛИ ПРЕСОВАННЫЕ"
14817,4823904000,"ИЗДЕЛИЯ ИЗ БУМАЖНОЙ МАССЫ,ЛИТЫЕ ИЛИ ПРЕСОВАННЫЕ"
14819,4823908510,БУМАГА КОНДЕНСАТОРНАЯ
14820,4823908520,"БУМАГА, КАРТОН, ПОЛОТНО ИЗ ЦЕЛЛЮЛОЗНЫХ ВОЛОКОН, ПРОЧИЕ"
14821,4823908591,КАРТЫ НЕПЕРФОРИРОВАННЫЕ ДЛЯ ПЕРФОРАТОРОВ В ВИДЕ ПОЛОС ИЛИ ЛЕНТ ИЛИ ИНОЙ ФОРМЕ
14822,4823908592,ПЕРФОРИРОВАННЫЕ БУМАГА И КАРТОН ДЛЯ ЖАККАРДОВЫХ И АНАЛОГИЧНЫХ МАШИН
14823,4823908593,"БУМАГА,КАРТОН,ЦЕЛЛЮЛОЗНАЯ ВАТА,ПОЛОТНО ИЗ ЦЕЛЛЮЛОЗН.ВОЛОКОН, ПР., НАРЕЗ.ПО РАЗМ.ИЛИ ФОРМЕ;... ДЛЯ ПРОМЫШЛЕННОЙ СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВАРНЫХ ПОЗИЦИЙ 8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
14824,4823908594,"ИЗД.ИЗ БУМ.МАССЫ,БУМАГИ,КАРТОНА, ЦЕЛЛЮЛ.ВАТЫ ИЛИ ПОЛОТНА ИЗ ЦЕЛЛЮЛ.ВОЛОКОН, ПРОЧИЕ:ПРОКЛАДКИ, ШАЙБЫ И ДРУГИЕ УПЛОТНИТЕЛЬНЫЕ ДЕТАЛИ ДЛЯ ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ <5>"
14825,4823908595,"НАПОЛЬНЫЕ ПОКРЫТИЯ НА ОСНОВЕ БУМАГИ ИЛИ КАРТОНА, НАРЕЗАННЫЕ ПО РАЗМЕРУ ИЛИ НЕТ, НЕ ВКЛЮЧЕННЫЕ В ТОВАРНУЮ ПОЗИЦИЮ 4811"
14826,4823908596,"С КЛЕЕМ ИЛИ САМОКЛЕЯЩАЯСЯ БУМАГА ИЛИ КАРТОН, НЕ ВКЛЮЧЕННЫЕ В ТОВАРНУЮ ПОЗИЦИЮ 4811"
