,KOD,NAME
23546,8425,"ШТ-ТАЛИ ПОДЪЕМНЫЕ И ПОДЪЕМНИКИ, КРОМЕ СКИПОВЫХ ПОДЪЕМНИКОВ; ЛЕБЕДКИ И КАБЕСТАНЫ; ДОМКРАТЫ"
23572,8426,"ШТ-СУДОВЫЕ ДЕРРИК-КРАНЫ; КРАНЫ ПОДЪЕМНЫЕ, ВКЛЮЧАЯ КАБЕЛЬ-КРАНЫ; ФЕРМЫ ПОДЪЕМНЫЕ ПОДВИЖНЫЕ, ПОГРУЗЧИКИ ПОРТАЛЬНЫЕ И ТЕЛЕЖКИ, ОСНАЩЕННЫЕ ПОДЪЕМНЫМ КРАНОМ"
23611,8427,"ШТ-АВТОПОГРУЗЧИКИ С ВИЛОЧНЫМ ЗАХВАТОМ; ПРОЧИЕ ТЕЛЕЖКИ, ОСНАЩЕННЫЕ ПОДЪЕМНЫМ ИЛИ ПОГРУЗОЧНО-РАЗГРУЗОЧНЫМ ОБОРУДОВАНИЕМ"
23631,8428,"ШТ-МАШИНЫ И УСТРОЙСТВА ДЛЯ ПОДЪЕМА, ПЕРЕМЕЩЕНИЯ, ПОГРУЗКИ ИЛИ РАЗГРУЗКИ (НАПРИМЕР, ЛИФТЫ, ЭСКАЛАТОРЫ, КОНВЕЙЕРЫ, КАНАТНЫЕ ДОРОГИ) ПРОЧИЕ"
23681,8429,"ШТ-БУЛЬДОЗЕРЫ С НЕПОВОРОТНЫМ ИЛИ ПОВОРОТНЫМ ОТВАЛОМ, ГРЕЙДЕРЫ, ПЛАНИРОВЩИКИ, СКРЕПЕРЫ, МЕХАНИЧЕСКИЕ ЛОПАТЫ, ЭКСКАВАТОРЫ, ОДНОКОВШОВЫЕ ПОГРУЗЧИКИ, ТРАМБОВОЧНЫЕ МАШИНЫ И ДОРОЖНЫЕ КАТКИ, САМОХОДНЫЕ"
23722,8430,"ШТ-МАШИНЫ И МЕХАНИЗМЫ ПРОЧИЕ ДЛЯ ПЕРЕМЕЩЕНИЯ, ПЛАНИРОВКИ, ПРОФИЛИРОВАНИЯ, РАЗРАБОТКИ, ТРАМБОВАНИЯ, УПЛОТНЕНИЯ, ВЫЕМКИ ИЛИ БУРЕНИЯ ГРУНТА, ПОЛЕЗНЫХ ИСКОПАЕМЫХ ИЛИ РУД; ОБОРУДОВАНИЕ ДЛЯ ЗАБИВКИ И ИЗВЛЕЧЕНИЯ СВАЙ; СНЕГООЧИСТИТЕЛИ ПЛУЖНЫЕ И РОТОРНЫЕ"
23758,8431,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ ОБОРУДОВАНИЯ ТОВАРНЫХ ПОЗИЦИЙ 8425 - 8430"
23786,8432,"МАШИНЫ СЕЛЬСКОХОЗЯЙСТВЕННЫЕ, САДОВЫЕ ИЛИ ЛЕСОХОЗЯЙСТВЕННЫЕ ДЛЯ ПОДГОТОВКИ И ОБРАБОТКИ ПОЧВЫ; КАТКИ ДЛЯ ГАЗОНОВ ИЛИ СПОРТПЛОЩАДОК"
23828,8433,"МАШИНЫ ИЛИ МЕХАНИЗМЫ ДЛЯ УБОРКИ ИЛИ ОБМОЛОТА СЕЛЬСКОХОЗЯЙСТВЕННЫХ КУЛЬТУР, ВКЛЮЧАЯ ПРЕСС-ПОДБОРЩИКИ, ПРЕССЫ ДЛЯ УПАКОВКИ В КИПЫ СОЛОМЫ ИЛИ СЕНА; СЕНОКОСИЛКИ ИЛИ ГАЗОНОКОСИЛКИ; МАШИНЫ ДЛЯ ОЧИСТКИ, СОРТИРОВКИ ИЛИ КАЛИБРОВКИ ЯИЦ, ПЛОДОВ ИЛИ ДРУГИХ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ПРОДУКТОВ, КРОМЕ МАШИН ТОВАРНОЙ ПОЗИЦИИ 8437"
23892,8434,"УСТАНОВКИ И АППАРАТЫ ДОИЛЬНЫЕ, ОБОРУДОВАНИЕ ДЛЯ ОБРАБОТКИ И ПЕРЕРАБОТКИ МОЛОКА"
23902,8435,"ПРЕССЫ, ДРОБИЛКИ И АНАЛОГИЧНОЕ ОБОРУДОВАНИЕ ДЛЯ ВИНОДЕЛИЯ, ПРОИЗВОДСТВА СИДРА, ФРУКТОВЫХ СОКОВ ИЛИ АНАЛОГИЧНЫХ НАПИТКОВ"
23909,8436,"ОБОРУДОВАНИЕ ДЛЯ СЕЛЬСКОГО ХОЗЯЙСТВА, САДОВОДСТВА, ЛЕСНОГО ХОЗЯЙСТВА, ПТИЦЕВОДСТВА ИЛИ ПЧЕЛОВОДСТВА, ВКЛЮЧАЯ ОБОРУДОВАНИЕ ДЛЯ ПРОРАЩИВАНИЯ СЕМЯН С МЕХАНИЧЕСКИМИ ИЛИ НАГРЕВАТЕЛЬНЫМИ УСТРОЙСТВАМИ, ПРОЧЕЕ; ИНКУБАТОРЫ ДЛЯ ПТИЦЕВОДСТВА И БРУДЕРЫ"
23932,8437,"МАШИНЫ ДЛЯ ОЧИСТКИ, СОРТИРОВКИ ИЛИ КАЛИБРОВКИ СЕМЯН, ЗЕРНА ИЛИ СУХИХ БОБОВЫХ ОВОЩЕЙ; ОБОРУДОВАНИЕ ДЛЯ МУКОМОЛЬНОЙ ПРОМЫШЛЕННОСТИ ИЛИ ДЛЯ ОБРАБОТКИ ЗЛАКОВЫХ ИЛИ СУХИХ БОБОВЫХ ОВОЩЕЙ, КРОМЕ ОБОРУДОВАНИЯ, ИСПОЛЬЗУЕМОГО НА СЕЛЬСКОХОЗЯЙСТВЕННЫХ ФЕРМАХ"
23942,8438,"ОБОРУДОВАНИЕ ДЛЯ ПРОМЫШЛЕННОГО ПРИГОТОВЛЕНИЯ ИЛИ ПРОИЗВОДСТВА ПИЩЕВЫХ ПРОДУКТОВ ИЛИ НАПИТКОВ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННОЕ ИЛИ НЕ ВКЛЮЧЕННОЕ, КРОМЕ ОБОРУДОВАНИЯ ДЛЯ ЭКСТРАГИРОВАНИЯ ИЛИ ПРИГОТОВЛЕНИЯ ЖИВОТНЫХ ИЛИ НЕЛЕТУЧИХ РАСТИТЕЛЬНЫХ ЖИРОВ ИЛИ МАСЕЛ"
23975,8439,ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА МАССЫ ИЗ ВОЛОКНИСТЫХ ЦЕЛЛЮЛОЗНЫХ МАТЕРИАЛОВ ИЛИ ДЛЯ ИЗГОТОВЛЕНИЯ ИЛИ ОТДЕЛКИ БУМАГИ ИЛИ КАРТОНА
23994,8440,"ОБОРУДОВАНИЕ ПЕРЕПЛЕТНОЕ, ВКЛЮЧАЯ МАШИНЫ ДЛЯ СШИВАНИЯ КНИЖНЫХ БЛОКОВ"
24009,8441,"ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА ИЗДЕЛИЙ ИЗ БУМАЖНОЙ МАССЫ, БУМАГИ ИЛИ КАРТОНА, ВКЛЮЧАЯ РЕЗАТЕЛЬНЫЕ МАШИНЫ ВСЕХ ТИПОВ, ПРОЧЕЕ"
24038,8442,"МАШИНЫ, АППАРАТУРА И ОСНАСТКА (КРОМЕ СТАНКОВ ТОВАРНЫХ ПОЗИЦИЙ 8456 - 8465) ДЛЯ ПОДГОТОВКИ ИЛИ ИЗГОТОВЛЕНИЯ ПЛАСТИН, ЦИЛИНДРОВ ИЛИ ДРУГИХ ПЕЧАТНЫХ ФОРМ; ПЛАСТИНЫ, ЦИЛИНДРЫ И ДРУГИЕ ПЕЧАТНЫЕ ФОРМЫ; ПЛАСТИНЫ, ЦИЛИНДРЫ И ЛИТОГРАФСКИЕ КАМНИ, ПОДГОТОВЛЕННЫЕ ДЛЯ ПЕЧАТНЫХ ЦЕЛЕЙ (НАПРИМЕР, ОБТОЧЕННЫЕ, ШЛИФОВАННЫЕ ИЛИ ПОЛИРОВАННЫЕ)"
24054,8443,"МАШИНЫ ПЕЧАТНЫЕ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПЕЧАТИ ПОСРЕДСТВОМ ПЛАСТИН, ЦИЛИНДРОВ И ДРУГИХ ПЕЧАТНЫХ ФОРМ ТОВАРНОЙ ПОЗИЦИИ 8442; ПРОЧИЕ ПРИНТЕРЫ, КОПИРОВАЛЬНЫЕ АППАРАТЫ И ФАКСИМИЛЬНЫЕ АППАРАТЫ, ОБЪЕДИНЕННЫЕ ИЛИ НЕОБЪЕДИНЕННЫЕ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ"
24137,8444,"ШТ-МАШИНЫ ДЛЯ ЭКСТРУДИРОВАНИЯ, ВЫТЯГИВАНИЯ, ТЕКСТУРИРОВАНИЯ И РЕЗАНИЯ ИСКУССТВЕННЫХ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ"
24143,8445,"ШТ-МАШИНЫ ДЛЯ ПОДГОТОВКИ ТЕКСТИЛЬНЫХ ВОЛОКОН; ПРЯДИЛЬНЫЕ, ТРОСТИЛЬНЫЕ ИЛИ КРУТИЛЬНЫЕ МАШИНЫ И ДРУГОЕ ОБОРУДОВАНИЕ ДЛЯ ИЗГОТОВЛЕНИЯ ТЕКСТИЛЬНОЙ ПРЯЖИ; КОКОНОМОТАЛЬНЫЕ ИЛИ МОТАЛЬНЫЕ (ВКЛЮЧАЯ УТОЧНОМОТАЛЬНЫЕ) ТЕКСТИЛЬНЫЕ МАШИНЫ И МАШИНЫ, ПОДГОТАВЛИВАЮЩИЕ ТЕКСТИЛЬНУЮ ПРЯЖУ ДЛЯ ИСПОЛЬЗОВАНИЯ ЕЕ НА МАШИНАХ ТОВАРНОЙ ПОЗИЦИИ 8446 ИЛИ 8447"
24176,8446,ШТ-СТАНКИ ТКАЦКИЕ
24189,8447,"ШТ-МАШИНЫ ТРИКОТАЖНЫЕ, ВЯЗАЛЬНО-ПРОШИВНЫЕ, ДЛЯ ПОЛУЧЕНИЯ ПОЗУМЕНТНОЙ НИТИ, ТЮЛЯ, КРУЖЕВ, ВЫШИВАНИЯ, ПЛЕТЕНИЯ ТЕСЬМЫ ИЛИ СЕТЕЙ И ТАФТИНГОВЫЕ МАШИНЫ"
24208,8448,"ОБОРУДОВАНИЕ ВСПОМОГАТЕЛЬНОЕ ДЛЯ ИСПОЛЬЗОВАНИЯ С МАШИНАМИ ТОВАРНОЙ ПОЗИЦИИ 8444, 8445, 8446 ИЛИ 8447 (НАПРИМЕР, РЕМИЗОПОДЪЕМНЫЕ КАРЕТКИ, ЖАККАРДОВЫЕ МАШИНЫ, АВТОМАТИЧЕСКИЕ МЕХАНИЗМЫ ОСТАНОВА, МЕХАНИЗМЫ СМЕНЫ ЧЕЛНОКОВ); ЧАСТИ И ПРИНАДЛЕЖНОСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ МАШИН ДАННОЙ ТОВАРНОЙ ПОЗИЦИИ ИЛИ ТОВАРНОЙ ПОЗИЦИИ 8444, 8445, 8446 ИЛИ 8447 (НАПРИМЕР, ВЕРЕТЕНА И РОГУЛЬКИ, ИГОЛЬЧАТАЯ ГАРНИТУРА, ГРЕБНИ, ФИЛЬЕРЫ, ЧЕЛНОКИ, РЕМИЗКИ И РЕМИЗНЫЕ РАМЫ, ТРИКОТАЖНЫЕ ИГЛЫ)"
24244,8449,"ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА ИЛИ ОТДЕЛКИ ВОЙЛОКА ИЛИ ФЕТРА ИЛИ НЕТКАННЫХ МАТЕРИАЛОВ В КУСКЕ ИЛИ В КРОЕ, ВКЛЮЧАЯ ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА ФЕТРОВЫХ ШЛЯП, БОЛВАНЫ ДЛЯ ИЗГОТОВЛЕНИЯ ШЛЯП"
24248,8450,"МАШИНЫ СТИРАЛЬНЫЕ, БЫТОВЫЕ ИЛИ ДЛЯ ПРАЧЕЧНЫХ, ВКЛЮЧАЯ МАШИНЫ, ОСНАЩЕННЫЕ ОТЖИМНЫМ УСТРОЙСТВОМ"
24268,8451,"ОБОРУДОВАНИЕ (КРОМЕ МАШИН ТОВАРНОЙ ПОЗИЦИИ 8450) ДЛЯ ПРОМЫВКИ, ЧИСТКИ, ОТЖИМА, СУШКИ, ГЛАЖЕНЬЯ, ПРЕССОВАНИЯ (ВКЛЮЧАЯ ПРЕССЫ ДЛЯ ТЕРМОФИКСАЦИИ МАТЕРИАЛОВ), БЕЛЕНИЯ, КРАШЕНИЯ, АППРЕТИРОВАНИЯ, ОТДЕЛКИ, НАНЕСЕНИЯ ПОКРЫТИЯ ИЛИ ПРОПИТКИ ПРЯЖИ, ТКАНЕЙ ИЛИ ГОТОВЫХ ТЕКСТИЛЬНЫХ ИЗДЕЛИЙ И МАШИНЫ ДЛЯ НАНЕСЕНИЯ ПАСТЫ НА ТКАНУЮ ИЛИ ДРУГУЮ ОСНОВУ, ИСПОЛЬЗУЕМЫЕ В ПРОИЗВОДСТВЕ НАПОЛЬНЫХ ПОКРЫТИЙ, ТАКИХ КАК ЛИНОЛЕУМ; МАШИНЫ ДЛЯ НАМАТЫВАНИЯ, РАЗМАТЫВАНИЯ, СКЛАДЫВАНИЯ, РЕЗКИ ИЛИ ПРОКАЛЫВАНИЯ ТЕКСТИЛЬНЫХ ТКАНЕЙ"
24302,8452,"МАШИНЫ ШВЕЙНЫЕ, КРОМЕ МАШИН ДЛЯ СШИВАНИЯ КНИЖНЫХ БЛОКОВ ТОВАРНОЙ ПОЗИЦИИ 8440; МЕБЕЛЬ, ОСНОВАНИЯ И ФУТЛЯРЫ, ПРЕДНАЗНАЧЕННЫЕ СПЕЦИАЛЬНО ДЛЯ ШВЕЙНЫХ МАШИН; ИГЛЫ ДЛЯ ШВЕЙНЫХ МАШИН"
24323,8453,"ОБОРУДОВАНИЕ ДЛЯ ПОДГОТОВКИ, ДУБЛЕНИЯ ИЛИ ОБРАБОТКИ ШКУР ИЛИ КОЖ ИЛИ ДЛЯ ИЗГОТОВЛЕНИЯ ИЛИ РЕМОНТА ОБУВИ ИЛИ ПРОЧИХ ИЗДЕЛИЙ ИЗ ШКУР ИЛИ КОЖ, КРОМЕ ШВЕЙНЫХ МАШИН"
24336,8454,"КОНВЕРТЕРЫ, ЛИТЕЙНЫЕ КОВШИ, ИЗЛОЖНИЦЫ И МАШИНЫ ЛИТЕЙНЫЕ, ИСПОЛЬЗУЕМЫЕ В МЕТАЛЛУРГИИ ИЛИ ЛИТЕЙНОМ ПРОИЗВОДСТВЕ"
24354,8455,СТАНЫ МЕТАЛЛОПРОКАТНЫЕ И ВАЛКИ ДЛЯ НИХ
24383,8456,"ШТ-СТАНКИ ДЛЯ ОБРАБОТКИ ЛЮБЫХ МАТЕРИАЛОВ ПУТЕМ УДАЛЕНИЯ МАТЕРИАЛА С ПОМОЩЬЮ ЛАЗЕРНОГО ИЛИ ДРУГОГО СВЕТОВОГО ИЛИ ФОТОННОГО ЛУЧА, УЛЬТРАЗВУКОВЫХ, ЭЛЕКТРОРАЗРЯДНЫХ, ЭЛЕКТРОХИМИЧЕСКИХ, ЭЛЕКТРОННО-ЛУЧЕВЫХ, ИОННО-ЛУЧЕВЫХ ИЛИ ПЛАЗМЕННО-ДУГОВЫХ ПРОЦЕССОВ; ВОДОСТРУЙНЫЕ РЕЗАТЕЛЬНЫЕ МАШИНЫ"
24411,8457,"ШТ-ЦЕНТРЫ ОБРАБАТЫВАЮЩИЕ, СТАНКИ АГРЕГАТНЫЕ ОДНОПОЗИЦИОННЫЕ И МНОГОПОЗИЦИОННЫЕ, ДЛЯ ОБРАБОТКИ МЕТАЛЛА"
24431,8458,ШТ-СТАНКИ ТОКАРНЫЕ (ВКЛЮЧАЯ СТАНКИ ТОКАРНЫЕ МНОГОЦЕЛЕВЫЕ) МЕТАЛЛОРЕЖУЩИЕ
24462,8459,"ШТ-СТАНКИ МЕТАЛЛОРЕЖУЩИЕ (ВКЛЮЧАЯ АГРЕГАТНЫЕ СТАНКИ ЛИНЕЙНОГО ПОСТРОЕНИЯ) ДЛЯ СВЕРЛЕНИЯ, РАСТАЧИВАНИЯ, ФРЕЗЕРОВАНИЯ, НАРЕЗАНИЯ НАРУЖНОЙ ИЛИ ВНУТРЕННЕЙ РЕЗЬБЫ ПОСРЕДСТВОМ УДАЛЕНИЯ МЕТАЛЛА, КРОМЕ ТОКАРНЫХ СТАНКОВ (ВКЛЮЧАЯ СТАНКИ ТОКАРНЫЕ МНОГОЦЕЛЕВЫЕ) ТОВАРНОЙ ПОЗИЦИИ 8458"
24508,8460,"ШТ-СТАНКИ ОБДИРОЧНО-ШЛИФОВАЛЬНЫЕ, ЗАТОЧНЫЕ, ШЛИФОВАЛЬНЫЕ, ХОНИНГОВАЛЬНЫЕ, ПРИТИРОЧНЫЕ, ПОЛИРОВАЛЬНЫЕ И ДЛЯ ВЫПОЛНЕНИЯ ДРУГИХ ОПЕРАЦИЙ ЧИСТОВОЙ ОБРАБОТКИ МЕТАЛЛОВ ИЛИ МЕТАЛЛОКЕРАМИКИ С ПОМОЩЬЮ ШЛИФОВАЛЬНЫХ КАМНЕЙ, АБРАЗИВОВ ИЛИ ПОЛИРУЮЩИХ СРЕДСТВ, КРОМЕ ЗУБОРЕЗНЫХ, ЗУБОШЛИФОВАЛЬНЫХ ИЛИ ЗУБООТДЕЛОЧНЫХ СТАНКОВ ТОВАРНОЙ ПОЗИЦИИ 8461"
24577,8461,"ШТ-СТАНКИ ПРОДОЛЬНО-СТРОГАЛЬНЫЕ, ПОПЕРЕЧНО-СТРОГАЛЬНЫЕ, ДОЛБЕЖНЫЕ, ПРОТЯЖНЫЕ, ЗУБОРЕЗНЫЕ, ЗУБОШЛИФОВАЛЬНЫЕ ИЛИ ЗУБООТДЕЛОЧНЫЕ, ПИЛЬНЫЕ, ОТРЕЗНЫЕ И ДРУГИЕ СТАНКИ ДЛЯ ОБРАБОТКИ МЕТАЛЛОВ ИЛИ МЕТАЛЛОКЕРАМИКИ ПОСРЕДСТВОМ УДАЛЕНИЯ МАТЕРИАЛА, В ДРУГИХ МЕСТАХ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
24621,8462,"ШТ-СТАНКИ (ВКЛЮЧАЯ ПРЕССЫ) ДЛЯ ОБРАБОТКИ МЕТАЛЛОВ ОБЪЕМНОЙ ШТАМПОВКОЙ, КОВКОЙ ИЛИ ШТАМПОВКОЙ; СТАНКИ ДЛЯ ОБРАБОТКИ МЕТАЛЛОВ (ВКЛЮЧАЯ ПРЕССЫ) ГИБОЧНЫЕ, КРОМКОГИБОЧНЫЕ, ПРАВИЛЬНЫЕ, ОТРЕЗНЫЕ, ПРОБИВНЫЕ ИЛИ ВЫРУБНЫЕ; ПРЕССЫ ДЛЯ ОБРАБОТКИ МЕТАЛЛОВ ИЛИ КАРБИДОВ МЕТАЛЛОВ, НЕ ПОИМЕНОВАННЫЕ ВЫШЕ"
24844,8463,ШТ-СТАНКИ ДЛЯ ОБРАБОТКИ МЕТАЛЛОВ ИЛИ МЕТАЛЛОКЕРАМИКИ БЕЗ УДАЛЕНИЯ МАТЕРИАЛА ПРОЧИЕ
24859,8464,"ШТ-СТАНКИ ДЛЯ ОБРАБОТКИ КАМНЯ, КЕРАМИКИ, БЕТОНА, АСБОЦЕМЕНТА ИЛИ АНАЛОГИЧНЫХ МИНЕРАЛЬНЫХ МАТЕРИАЛОВ ИЛИ ДЛЯ ХОЛОДНОЙ ОБРАБОТКИ СТЕКЛА"
24873,8465,"ШТ-СТАНКИ (ВКЛЮЧАЯ МАШИНЫ ДЛЯ СБОРКИ С ПОМОЩЬЮ ГВОЗДЕЙ, СКОБ, КЛЕЯ ИЛИ ДРУГИМИ СПОСОБАМИ) ДЛЯ ОБРАБОТКИ ДЕРЕВА, ПРОБКИ, КОСТИ, ТВЕРДОЙ РЕЗИНЫ, ТВЕРДЫХ ПЛАСТМАСС ИЛИ АНАЛОГИЧНЫХ ТВЕРДЫХ МАТЕРИАЛОВ"
24907,8466,"ЧАСТИ И ПРИНАДЛЕЖНОСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ ОБОРУДОВАНИЯ ТОВАРНЫХ ПОЗИЦИЙ 8456 - 8465, ВКЛЮЧАЯ ПРИСПОСОБЛЕНИЯ ДЛЯ КРЕПЛЕНИЯ ИНСТРУМЕНТА ИЛИ ДЕТАЛЕЙ, САМОРАСКРЫВАЮЩИЕСЯ РЕЗЬБОНАРЕЗНЫЕ ГОЛОВКИ, ДЕЛИТЕЛЬНЫЕ ГОЛОВКИ И ДРУГИЕ СПЕЦИАЛЬНЫЕ ПРИСПОСОБЛЕНИЯ К СТАНКАМ; ПРИСПОСОБЛЕНИЯ ДЛЯ КРЕПЛЕНИЯ РАБОЧИХ ИНСТРУМЕНТОВ ДЛЯ ВСЕХ ТИПОВ РУЧНЫХ ИНСТРУМЕНТОВ"
24945,8467,"ИНСТРУМЕНТЫ РУЧНЫЕ ПНЕВМАТИЧЕСКИЕ, ГИДРАВЛИЧЕСКИЕ ИЛИ СО ВСТРОЕННЫМ ЭЛЕКТРИЧЕСКИМ ИЛИ НЕЭЛЕКТРИЧЕСКИМ ДВИГАТЕЛЕМ"
25000,8468,"ОБОРУДОВАНИЕ И АППАРАТЫ ДЛЯ НИЗКОТЕМПЕРАТУРНОЙ ПАЙКИ, ВЫСОКОТЕМПЕРАТУРНОЙ ПАЙКИ ИЛИ СВАРКИ, ПРИГОДНЫЕ ИЛИ НЕ ПРИГОДНЫЕ ДЛЯ РЕЗКИ, КРОМЕ МАШИН И АППАРАТОВ ТОВАРНОЙ ПОЗИЦИИ 8515; МАШИНЫ И АППАРАТЫ ДЛЯ ПОВЕРХНОСТНОЙ ТЕРМООБРАБОТКИ, РАБОТАЮЩИЕ НА ГАЗЕ"
25013,8470,"ШТ-МАШИНЫ СЧЕТНЫЕ И КАРМАННЫЕ МАШИНЫ ДЛЯ ЗАПИСИ, ВОСПРОИЗВЕДЕНИЯ И ВИЗУАЛЬНОГО ПРЕДСТАВЛЕНИЯ ДАННЫХ С ВЫЧИСЛИТЕЛЬНЫМИ ФУНКЦИЯМИ; БУХГАЛТЕРСКИЕ МАШИНЫ, ПОЧТОВЫЕ МАРКИРОВОЧНЫЕ МАШИНЫ, АППАРАТЫ БИЛЕТНЫЕ И ДРУГИЕ АНАЛОГИЧНЫЕ МАШИНЫ СО СЧЕТНЫМИ УСТРОЙСТВАМИ; АППАРАТЫ КАССОВЫЕ"
25033,8471,"ШТ-ВЫЧИСЛИТЕЛЬНЫЕ МАШИНЫ И ИХ БЛОКИ; МАГНИТНЫЕ ИЛИ ОПТИЧЕСКИЕ СЧИТЫВАЮЩИЕ УСТРОЙСТВА, МАШИНЫ ДЛЯ ПЕРЕНОСА ДАННЫХ НА НОСИТЕЛИ ИНФОРМАЦИИ В КОДИРОВАННОЙ ФОРМЕ И МАШИНЫ ДЛЯ ОБРАБОТКИ ПОДОБНОЙ ИНФОРМАЦИИ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
25070,8472,"ШТ-ОБОРУДОВАНИЕ КОНТОРСКОЕ (НАПРИМЕР, ГЕКТОГРАФИЧЕСКИЕ ИЛИ ТРАФАРЕТНЫЕ МНОЖИТЕЛЬНЫЕ АППАРАТЫ, МАШИНЫ АДРЕСОВАЛЬНЫЕ, АВТОМАТИЧЕСКИЕ УСТРОЙСТВА ДЛЯ ВЫДАЧИ БАНКНОТ, МАШИНЫ ДЛЯ СОРТИРОВКИ, ПОДСЧЕТА ИЛИ УПАКОВКИ МОНЕТ, МАШИНКИ ДЛЯ ЗАТОЧКИ КАРАНДАШЕЙ, ПЕРФОРАЦИОННЫЕ МАШИНЫ ИЛИ МАШИНЫ ДЛЯ СКРЕПЛЕНИЯ СКОБАМИ) ПРОЧЕЕ"
25090,8473,"ЧАСТИ И ПРИНАДЛЕЖНОСТИ (КРОМЕ ФУТЛЯРОВ, ЧЕХЛОВ ДЛЯ ТРАНСПОРТИРОВКИ И АНАЛОГИЧНЫХ ИЗДЕЛИЙ), ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ МАШИН ТОВАРНЫХ ПОЗИЦИЙ 8469 - 8472"
25123,8474,"ОБОРУДОВАНИЕ ДЛЯ СОРТИРОВКИ, ГРОХОЧЕНИЯ, СЕПАРАЦИИ, ПРОМЫВКИ, ИЗМЕЛЬЧЕНИЯ, РАЗМАЛЫВАНИЯ, СМЕШИВАНИЯ ИЛИ ПЕРЕМЕШИВАНИЯ ГРУНТА, КАМНЯ, РУД ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ИСКОПАЕМЫХ В ТВЕРДОМ (В ТОМ ЧИСЛЕ ПОРОШКООБРАЗНОМ ИЛИ ПАСТООБРАЗНОМ) СОСТОЯНИИ; ОБОРУДОВАНИЕ ДЛЯ АГЛОМЕРАЦИИ, ФОРМОВКИ ИЛИ ОТЛИВКИ ТВЕРДОГО МИНЕРАЛЬНОГО ТОПЛИВА, КЕРАМИЧЕСКИХ СОСТАВОВ, НЕЗАТВЕРДЕВШЕГО ЦЕМЕНТА, ГИПСОВЫХ МАТЕРИАЛОВ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ПРОДУКТОВ В ПОРОШКООБРАЗНОМ ИЛИ ПАСТООБРАЗНОМ СОСТОЯНИИ; МАШИНЫ ФОРМОВОЧНЫЕ ДЛЯ ИЗГОТОВЛЕНИЯ ЛИТЕЙНЫХ ФОРМ ИЗ ПЕСКА"
25161,8475,"МАШИНЫ ДЛЯ СБОРКИ ЭЛЕКТРИЧЕСКИХ ИЛИ ЭЛЕКТРОННЫХ ЛАМП, ТРУБОК ИЛИ ЭЛЕКТРОННО-ЛУЧЕВЫХ ТРУБОК ИЛИ ГАЗОРАЗРЯДНЫХ ЛАМП В СТЕКЛЯННЫХ КОЛБАХ; МАШИНЫ ДЛЯ ИЗГОТОВЛЕНИЯ ИЛИ ГОРЯЧЕЙ ОБРАБОТКИ СТЕКЛА ИЛИ ИЗДЕЛИЙ ИЗ СТЕКЛА"
25174,8476,"АВТОМАТЫ ТОРГОВЫЕ (НАПРИМЕР, ДЛЯ ПРОДАЖИ ПОЧТОВЫХ МАРОК, СИГАРЕТ, ПРОДОВОЛЬСТВЕННЫХ ТОВАРОВ ИЛИ НАПИТКОВ), ВКЛЮЧАЯ АВТОМАТЫ ДЛЯ РАЗМЕНА БАНКНОТ И МОНЕТ"
25190,8477,"ОБОРУДОВАНИЕ ДЛЯ ОБРАБОТКИ РЕЗИНЫ ИЛИ ПЛАСТМАСС ИЛИ ДЛЯ ПРОИЗВОДСТВА ПРОДУКЦИИ ИЗ ЭТИХ МАТЕРИАЛОВ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННОЕ ИЛИ НЕ ВКЛЮЧЕННОЕ"
25240,8478,"ОБОРУДОВАНИЕ ДЛЯ ПОДГОТОВКИ ИЛИ ПРИГОТОВЛЕНИЯ ТАБАКА, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННОЕ ИЛИ НЕ ВКЛЮЧЕННОЕ"
