,KOD,NAME
14955,50072039,"М2-ПРОЧ. ДАЛЬНЕВОСТ.ТКАНИ ИЗ НАТУРАЛЬНОГО ШЕЛК.НИТЕЙ НЕ СМЕШАН.С ШЕЛК.ГРЕБЕН.ОЧЕСАМИ ИЛИ ДР.ШЕЛК.ОТХОДАМИ ИЛИ ДР.ТЕКСТИЛ.МАТЕРИАЛАМИ,СОДЕРЖ. 85МАС.% ИЛИ БОЛЕЕ ШЕЛК.НИТЕЙ,КРОМЕ ЭПОТАНЖА, ХОБУТАЯ, ХОХАНА.."
14957,50072041,"М2-ПРОЧИЕ ШЕЛКОВЫЕ АЖУРНЫЕ ТКАНИ (АЖУРНОГО ПЕРЕПЛЕТЕНИЯ), СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ШЕЛКОВЫХ НИТЕЙ ИЛИ ШЕЛКОВЫХ ОТХОДОВ, КРОМЕ ШЕЛКОВОГО ОЧЕСА"
14959,50072051,"М2-ПРОЧИЕ ТКАНИ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ШЕЛКОВЫХ НИТЕЙ ИЛИ ШЕЛКОВЫХ ОТХОДОВ, КРОМЕ ШЕЛКОВОГО ГРЕБЕННОГО ОЧЕСА, НЕОТБЕЛЕННЫЕ (СУРОВЫЕ), ПРОМЫТЫЕ ИЛИ ОТБЕЛЕННЫЕ"
14961,50072059,"М2-ПРОЧИЕ ТКАНИ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ШЕЛКОВЫХ НИТЕЙ ИЛИ ШЕЛКОВЫХ ОТХОДОВ, КРОМЕ ШЕЛКОВОГО ГРЕБЕННОГО ОЧЕСА, ОКРАШЕННЫЕ"
14963,50072061,"М2-ПРОЧИЕ ТКАНИ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ШЕЛКОВЫХ НИТЕЙ ИЛИ ШЕЛКОВЫХ ОТХОДОВ, КРОМЕ ШЕЛКОВОГО ГРЕБЕННОГО ОЧЕСА, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ ШИРИНОЙ БОЛЕЕ 57, НО НЕ БОЛЕЕ 75 СМ"
14965,50072069,"М2-ПРОЧИЕ ТКАНИ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ШЕЛКОВЫХ НИТЕЙ ИЛИ ШЕЛКОВЫХ ОТХОДОВ, КРОМЕ ШЕЛКОВОГО ГРЕБЕННОГО ОЧЕСА, ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ"
14967,50072071,"М2-ПРОЧИЕ НАПЕЧАТАННЫЕ ШЕЛКОВЫЕ ТКАНИ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ ШЕЛКОВЫХ НИТЕЙ ИЛИ ШЕЛКОВЫХ ОТХОДОВ, КРОМЕ ШЕЛКОВОГО ГРЕБЕННОГО ОЧЕСА"
14970,50079010,"М2-ПРОЧИЕ ШЕЛКОВЫЕ ТКАНИ ИЛИ ИЗ ШЕЛКОВЫХ ОТХОДОВ, ПРОМЫТЫЕ ИЛИ ОТБЕЛЕННЫЕ"
14972,50079030,М2-ПРОЧИЕ ШЕЛКОВЫЕ ТКАНИ ОКРАШЕННЫЕ
14974,50079050,М2-ПРОЧИЕ ШЕЛКОВЫЕ ТКАНИ ИЗ ПРЯЖИ РАЗЛИЧНЫХ ЦВЕТОВ
14976,50079090,М2-ПРОЧИЕ ШЕЛКОВЫЕ ТКАНИ НАПЕЧАТАННЫЕ
14981,51011100,"ШЕРСТЬ СТРИЖЕНАЯ, НЕМЫТАЯ ВКЛЮЧАЯ ШЕРСТЬ,МЫТУЮ В РУНЕ"
14984,51011900,"ПРОЧАЯ ШЕРСТЬ НЕМЫТАЯ, ВКЛЮЧАЯ МЫТУЮ ДО СТРИЖКИ ИЛИ СНЯТИЯ СО ШКУРЫ, НЕ ПОДВЕРГНУТАЯ КАРДО- И ГРЕБНЕЧЕСАНИЮ, КРОМЕ СТРИЖЕНОЙ"
14987,51012100,"ШЕРСТЬ СТРИЖЕНАЯ, МЫТАЯ, НЕКАРБОНИЗОВАННАЯ"
14990,51012900,"ПРОЧАЯ ШЕРСТЬ МЫТАЯ, НЕКАРБОНИЗИРОВАННАЯ, НЕ ПОДВЕРГНУТАЯ КАРДО- И ГРЕБНЕЧЕСАНИЮ, КРОМЕ СТРИЖЕНОЙ"
14993,51013000,"ШЕРСТЬ, НЕ ПОДВЕРГНУТАЯ КАРДО- И ГРЕБНЕЧЕСАНИЮ, КАРБОНИЗОВАННАЯ"
14997,51021100,"ТОНКИЙ ВОЛОС КАШМИРСКИХ КОЗ, НЕ ПОДВЕРГНУТЫХ КАРДО- И ГРЕБНЕЧЕСАНИЮ"
15000,51021910,"ТОНКИЙ ВОЛОС АНГОРСКОГО КРОЛИКА, НЕ ПОДВЕРГНУТЫХ КАРДО- И ГРЕБНЕЧЕСАНИЮ"
15002,51021930,"ТОНКИЙ ВОЛОС АЛЬПАКИ, ЛАМЫ ИЛИ ВИКУНЬИ, НЕ ПОДВЕРГНУТЫХ КАРДО- И ГРЕБНЕЧЕСАНИЮ"
15004,51021940,"ТОНКИЙ ВОЛОС ВЕРБЛЮДА, ЯКА ИЛИ КОЗ АНГОРСКОЙ, ТИБЕТСКОЙ ИЛИ ПОДОБНЫХ ПОРОД, НЕ ПОДВЕРГНУТЫХ КАРДО- И ГРЕБНЕЧСАНИЮ"
15006,51021990,"ТОНКИЙ ВОЛОС КРОЛИКА (КРОМЕ АНГОРСКОГО), ЗАЙЦА, БОБРА, НУТРИИ ИЛИ ОНДАТРЫ, НЕ ПОДВЕРГНУТЫХ КАРДО- И ГРЕБНЕЧСАНИЮ"
15009,51022000,"ГРУБЫЙ ВОЛОС ЖИВОТНЫХ, НЕ ПОДВЕРГНУТЫХ КАРДО- И ГРЕБНЕЧСАНИЮ"
15013,51031010,"ОЧЕСЫ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, НЕКАРБОНИЗОВАННЫЕ"
15015,51031090,"ОЧЕСЫ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, КАРБОНИЗОВАННЫЕ"
15018,51032000,ОТХОДЫ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ ПРОЧИЕ
15021,51033000,ОТХОДЫ ГРУБОГО ВОЛОСА ЖИВОТНЫХ
15025,51040000,РАСЩИПАННОЕ СЫРЬЕ ИЗ ШЕРСТИ ИЛИ ТОНКОГО ИЛИ ГРУБОГО ВОЛОСА ЖИВОТНЫХ
15029,51051000,"ШЕРСТЬ ЖИВОТНЫХ, ПОДВЕРГНУТАЯ КАРДОЧЕСАНИЮ"
15032,51052100,"ШЕРСТЬ ЖИВОТНЫХ, ПОДВЕРГНУТАЯ ГРЕБНЕЧЕСАНИЮ, В ОТРЕЗКАХ"
15035,51052900,"ПРОЧАЯ ГРЕБЕННАЯ ЛЕНТА ШЕРСТЯНАЯ И ПРОЧАЯ ШЕРСТЬ ЖИВОТНЫХ, ПОДВЕРГНУТАЯ ГРЕБЕНОЧЕСАНИЮ"
15038,51053100,"ТОНКИЙ ВОЛОС ЖИВОТНЫХ, ПОДВЕРГНУТЫЙ КАРДО- ИЛИ ГРЕБНЕЧЕСАНИЮ КАШМИРСКИХ КОЗ"
15041,51053900,"ТОНКИЙ ВОЛОС ЖИВОТНЫХ, ПОДВЕРГНУТЫЙ КАРДО- ИЛИ ГРЕБНЕЧЕСАНИЮ: ПРОЧИЙ"
15044,51054000,"ГРУБЫЙ ВОЛОС ЖИВОТНЫХ, ПОДВЕРГНУТЫЙ КАРДО- И ГРЕБНЕЧЕСАНИЮ"
15048,51061010,"ПРЯЖА ШЕРСТЯНАЯ АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ 85% ИЛИ БОЛЕЕ, НЕОТБЕЛЕННАЯ"
15050,51061090,"ПРОЧАЯ ПРЯЖА АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ 85% И БОЛЕЕ, КРОМЕ НЕОТБЕЛЕННОЙ"
15053,51062010,"ПРЯЖА ШЕРСТЯНАЯ АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ И ТОНКОГО ВОЛОСА ПО МАССЕ 85% ИЛИ БОЛЕЕ"
15055,51062091,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ МЕНЕЕ 85 МАС.%"
15057,51062099,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ МЕНЕЕ 85 МАС.%, НЕОТБЕЛЕННАЯ"
15061,51071010,"ПРЯЖА ШЕРСТЯНАЯ НЕОТБЕЛЕННАЯ ГРЕБЕННАЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ 85% И БОЛЕЕ"
15063,51071090,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ ГРЕБЕННАЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ 85% И БОЛЕЕ, КРОМЕ НЕОТБЕЛЕННОЙ"
15066,51072010,"ПРЯЖА ШЕРСТЯНАЯ НЕОТБЕЛЕННАЯ ГРЕБЕННАЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ И ТОНКОГО ВОЛОСА ЖИВОТНЫХ БОЛЕЕ 85 МАС.%"
15068,51072030,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ ГРЕБЕННАЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ И ТОНКОГО ВОЛОСА ЖИВОТНЫХ 85 МАС.% И БОЛЕЕ, ЗА ИСКЛЮЧЕНИЕМ НЕОТБЕЛЕННОЙ"
15070,51072051,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ СМЕШАННАЯ В ОСНОВНОМ ИСКЛЮЧИТЕЛЬНО С СИНТЕТИЧЕСКИМИ ВОЛОКНАМИ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ МЕНЕЕ 85%, НЕОТБЕЛЕННАЯ"
15072,51072059,"ПРОЧАЯ ПРЯЖА В СМЕСИ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ С СИНТЕТИЧЕСКИМИ ВОЛОКНАМИ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ МЕНЕЕ 85%, ЗА ИСКЛЮЧЕНИЕМ НЕОТБЕЛЕННОЙ"
15074,51072091,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ ГРЕБЕННАЯ В СМЕСИ С ДРУГИМИ ВОЛОКНАМИ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИИ ЖИВОТНЫХ ПО МАССЕ МЕНЕЕ 85%, НЕОТБЕЛЕННАЯ"
15076,51072099,"ПРОЧАЯ ПРЯЖА ШЕРСТЯНАЯ ГРЕБЕННАЯ В СМЕСИ С ДРУГИМИ ВОЛОКНАМИ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ МЕНЕЕ 85%, ЗА ИСКЛЮЧЕНИЕМ НЕОТБЕЛЕННОЙ"
15080,51081010,"ПРЯЖА ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, НЕОТБЕЛЕННАЯ"
15082,51081090,"ПРОЧАЯ ПРЯЖА ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, АППАРАТНОГО ПРЯДЕНИЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ЗА ИСКЛЮЧЕНИЕМ НЕОТБЕЛЕННОЙ"
15085,51082010,"ПРЯЖА ГРЕБЕННАЯ НЕОТБЕЛЕННАЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ"
15087,51082090,"ПРОЧАЯ ПРЯЖА ГРЕБЕННАЯ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, ЗА ИСКЛЮЧЕНИЕМ НЕОТБЕЛЕННОЙ"
15091,51091010,"ПРЯЖА ИЗ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА В КЛУБКАХ, МОТКАХ ИЛИ ПАСМАХ, МАССОЙ БОЛЕЕ 125 Г, НО НЕ БОЛЕЕ 500 Г С СОДЕРЖАНИЕМ ШЕРСТИ ПО МАССЕ 85% И БОЛЕЕ, РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15093,51091090,"ПРОЧАЯ ПРЯЖА... С СОДЕРЖАНИЕМ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ ПО МАССЕ 85% И БОЛЕЕ, РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, ЗА ИСКЛЮЧЕНИЕМ ПРЯЖИ В КЛУБКАХ, МОТКАХ И ПАСМАХ"
15096,51099000,"ПРЯЖА ИЗ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ: ПРОЧАЯ"
15100,51100000,"ПРЯЖА ИЗ ГРУБОГО ВОЛОСА ЖИВОТНЫХ ИЛИ КОНСКОГО ВОЛОСА (ВКЛЮЧАЯ  ПОЗУМЕНТНУЮ НИТЬ ИЗ КОНСКОГО ВОЛОСА), РАСФАСОВАННАЯ ИЛИ НЕ РАСФАСОВАННАЯ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15104,51111100,"М2-ТКАНИ ИЗ ШЕРСТЯННОЙ ПРЯЖИ С СОДЕРЖАНИЕМ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ 85 МАС.% ИЛИ БОЛЕЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 300Г/М2"
15107,51111900,"М2-ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ С СОДЕРЖАНИЕМ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ 85 МАС.% ИЛИ БОЛЕЕ, ПРОЧИЕ"
15110,51112000,"М2-ПРОЧИЕ, СМЕШАННЫЕ ТКАНИ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО С ХИМИЧЕСКИМИ НИТЯМИ"
15113,51113010,М2-ПРОЧИЕ СМЕШАННЫЕ ТКАНИ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО С ХИМИЧЕСКИМИ НИТЯМ СПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 300 Г/КВ.М
15115,51113080,"М2-ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ ПРОЧИЕ, СМЕШАННЫЕ  С ХИМИЧЕСКИМИ ВОЛОКНАМИ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 300 Г/М2"
15119,51119010,М2-ПРОЧИЕ ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ АППАРАТНОГО ВЯЗАНИЯ ИЛИ АППАРАТНОЙ ПРЯЖИ ИЗ ТОНКОЙ ШЕРСТИ ЖИВОТНЫХ С ОБЩИМ СОДЕРЖАНИЕМ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ ГРУППЫ 50 БОЛЕЕ 10 МАС.%
15121,51119091,"М2-ПРОЧИЕ ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЛИ АППАРАТНОЙ ПРЯЖИ ИЗ ТОНКОЙ ШЕРСТИ ЖИВОТНЫХ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 300Г/М2"
15123,51119098,М2-ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ АППАРАТНОГО ПРЯДЕНИЯ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 300 Г/М2
15127,51121100,"М2-ТКАНИ ИЗ ШЕРСТЯННОЙ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ ИЗ ТОНКОГО       ВОЛОСА ЖИВОТНЫХ  С СОДЕРЖАНИЕМ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ 85МАС.%  ИЛИ БОЛЕЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2"
15130,51121900,"М2-ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ  С СОДЕРЖАНИЕМ ШЕРСТИ ИЛИ ТОНКОГО ВОЛОСА ЖИВОТНЫХ 85 МАС.% ИЛИ БОЛЕЕ, ПРОЧИЕ"
15133,51122000,"М2-ПРОЧИЕ ТКАНИ, СМЕШАННЫЕ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО С ХИМИЧЕСКИМИ НИТЯМИ"
15138,51123010,М2-ПРОЧИЕ СМЕШАННЫЕ ТКАНИ В ОСНОВНОМ ИЛИ ИСКЛЮЧИТЕЛЬНО С ХИМИЧЕСКИМИ НИТЯМ С ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/КВ.М
15140,51123080,"М2-ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ,ПРОЧИЕ, СМЕШАННЫЕ  С ХИМИЧЕСКИМИ ВОЛОКНАМИ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15144,51129010,М2-ПРОЧИЕ ТКАНИ С ОБЩИМ СОДЕРЖАНИЕМ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ (УКАЗАННЫХ В ГРУППЕ 50) ПО МАССЕ БОЛЕЕ 10%
15146,51129091,"М2-ПРОЧИЕ ТКАНИ ИЗ ГРЕБЕННОЙ ШЕРСТЯНОЙ ПРЯЖИ ИЛИ ГРЕБЕННОЙ ПРЯЖИ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ НЕ БОЛЕЕ 200 Г/М2"
15148,51129098,"М2-ТКАНИ ИЗ ШЕРСТЯНОЙ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЛИ ПРЯЖИ ГРЕБЕННОГО ПРЯДЕНИЯ ИЗ ТОНКОГО ВОЛОСА ЖИВОТНЫХ, ПРОЧИЕ, С ПОВЕРХНОСТНОЙ ПЛОТНОСТЬЮ БОЛЕЕ 200 Г/М2"
15152,51130000,М2-ТКАНИ ИЗ ГРУБОГО ВОЛОСА ЖИВОТНЫХ ИЛИ КОНСКОГО ВОЛОСА
15157,52010010,"ВОЛОКНО ХЛОПКОВОЕ, НЕЧЕСАНОЕ ГИГРОСКОПИЧЕСКОЕ ИЛИ ОТБЕЛЕННОЕ"
15159,52010090,"ВОЛОКНО ХЛОПКОВОЕ, НЕЧЕСАНОЕ ПРОЧЕЕ"
15163,52021000,ОТХОДЫ ХЛОПКА ПРЯДИЛЬНЫЕ (ВКЛЮЧАЯ ПУТАНКУ)
15166,52029100,ПРОЧИЕ ОТХОДЫ ХЛОПКА - СЫРЬЁ РАСЩИПАННОЕ
15169,52029900,ОТХОДЫ ХЛОПКА ПРОЧИЕ
15173,52030000,"ВОЛОКНО ХЛОПКОВОЕ, КАРДО- ИЛИ ГРЕБНЕЧЕСАНОЕ"
15177,52041100,"НИТКИ ХЛОПЧАТОБУМАЖНЫЕ ШВЕЙНЫЕ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ, СОДЕРЖАЩИЕ 85 МАС.% ИЛИ БОЛЕЕ  ХЛОПКОВЫХ ВОЛОКОН"
15180,52041900,ПРОЧИЕ НИТКИ ХЛОПЧАТОБУМАЖНЫЕ ШВЕЙНЫЕ НЕ РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ
15183,52042000,"НИТКИ ХЛОПЧАТОБУМАЖНЫЕ ШВЕЙНЫЕ, РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ"
15187,52051100,"ПРЯЖА  Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН.  ПРОДАЖИ, ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, НЕ ГРЕБНЕЧЕСАНЫХ, ЛИНЕЙНОЙ ПЛОТНОСТИ 714,29ДТЕКСА ИЛИ БОЛЕЕ (НЕ ВЫШЕ 14 МЕТРИЧЕСКОГО НОМЕРА)"
15190,52051200,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН.  ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, НЕ ГРЕБНЕЧЕСАНЫХ, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 714,29, НО НЕ МЕНЕЕ 232,56 ДТЕКСА"
15193,52051300,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН.  ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, НЕ ГРЕБНЕЧЕСАНЫХ, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 23,256, НО НЕ МЕНЕЕ 19,231 ТЕКСА (МЕТР.НОМЕРА ОТ 43 ..."
15196,52051400,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН.  ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, НЕ ГРЕБНЕЧЕСАНЫХ, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 19,231, НО НЕ МЕНЕЕ 12,5 ТЕКСА (МЕТР.НОМЕРА ОТ 52 ДО 80)"
15199,52051510,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН. ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, НЕ ГРЕБНЕЧЕСАНЫХ, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 125, НО НЕ МЕНЕЕ 83,33 ДТЕКСА (МЕТР.НОМЕРА ОТ 80 ДО 120)"
15201,52051590,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН. ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, НЕ ГРЕБНЕЧЕСАНЫХ, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 83,33 ДТЕКСА (ВЫШЕ 120 МЕТРИЧЕСКОГО НОМЕРА)"
15204,52052100,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН. ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, ГРЕБЕННОГО ПРОЧЕСА, ЛИНЕЙНОЙ ПЛОТНОСТИ 714,29 ДТЕКСА ИЛИ БОЛЕЕ (НЕ ВЫШЕ 14 МЕТРИЧЕСКОГО НОМЕРА)"
15207,52052200,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН. ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, ГРЕБЕННОГО ПРОЧЕСА, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 714,29, НО НЕ МЕНЕЕ 232,56 ДТЕКСА (МЕТР.НОМЕРА ОТ 14..."
15210,52052300,"ПРЯЖА Х/Б, СОДЕРЖИТ ХЛОПКА 85% И БОЛЕЕ, НЕ РАСФАСОВАННАЯ ДЛЯ РОЗН. ПРОДАЖИ ОДНОНИТОЧНАЯ ИЗ ВОЛОКОН, ГРЕБЕННОГО ПРОЧЕСА, ЛИНЕЙНОЙ ПЛОТНОСТИ МЕНЕЕ 232,56, НО НЕ МЕНЕЕ 192,31 ДТЕКСА (МЕТР.НОМЕРА ОТ 43..."
